chrlbl,citations,definition,part_of_speech,word,first_citation_date,first_citation_text,last_citation_date,last_citation_text,family
None,"[{'@class': 'new', '@first': 'yes', 'date': '1839', 'tit': 'Knickerbocker', 'num': '80', '#text': '(NY) July You had better buy ’em, Colonel, [...] they will sell like hot cakes'}, {'@class': 'new', 'date': '1848', 'aut': 'G.C. Furber', 'tit': 'Twelve Months Volunteer', 'num': '421', '#text': 'These are procured from the sutler [...] and his brandy cherries go off like hot cakes'}, {'@class': 'new', 'date': '1859', 'tit': 'Dunfermline Press', 'num': '4/5', '#text': '21 Apr. There is not an unmarried man in Yarmouth. The girls there are not so particular [...] and consequently go off like hot cakes'}, {'@class': 'new', 'date': '1863', 'tit': 'Goodhue Volunteer', 'num': '1/3', '#text': '(Red Wing Goodhue Co, MN) 29 Apr. There is quite a movement in real esate. Lots with and without improvements go off like hot cakes'}, {'date': '1872', 'aut': 'G.P. Burnham', 'tit': 'Memoirs of the US Secret Service', 'num': '80', '#text': 'I thought it would go like hot cakes'}, {'@class': 'new', 'date': '1882', 'tit': 'Star', 'num': '4/5', '#text': '(Guernsey) 4 Nov. Clark Russell’s sea stories go off like hot cakes'}, {'date': '1889', 'tit': 'Pall Mall Gazette', 'num': '6/1', '#text': '11 Oct. Sold at one penny retail they often go off like hot cakes'}, {'date': '1893', 'aut': 'P.H. Emerson', 'tit': 'Signor Lippo', 'num': '37', '#text': 'J--- B--- wrote a song to the same air and called it ‘Two lovely black eyes,’ [...] and it went off like hot cakes'}, {'date': '1898', 'con': '1875', 'aut': 'F.T. Bullen', 'tit': 'Cruise of the ‘Cachalot’', 'num': '281', '#text': 'Being a rather pretty pattern, [i.e. cloth] it went off like hot pies'}, {'@class': 'new', 'date': '1902', 'tit': 'Richmond Planet', 'num': '1/1', '#text': '(VA) 31 May ‘Yes, they’ve gone like hot cakes. That’s the checker for boys,’ said the little fellow with a businesslike air'}, {'date': '1911', 'aut': 'L. Stone', 'tit': 'Jonah', 'num': '240', '#text': 'They’ll go like hot cakes!'}, {'date': '1914', 'aut': 'M. Glass', 'tit': 'Potash And Perlmutter', 'num': '20', '#text': 'That’s snappy stuff [...] I bet yer they sell like hot cakes'}, {'date': '1919', 'aut': 'F. Hurst', 'tit': 'Humoresque', 'num': '167', '#text': '‘White Goods’ in Them remnants went like hot cakes'}, {'date': '1929', 'aut': 'L. Thomas', 'tit': 'Woodfill of the Regulars', 'num': '76', '#text': 'They sold like hot cakes'}, {'date': '1930', 'aut': 'E. Waugh', 'tit': 'Vile Bodies', 'num': '183', '#text': 'Those who [...] had covered their roofs with unstable wooden forms, and were selling tickets like very expensive hot cakes'}, {'date': '1934', 'aut': 'J. Franklyn', 'tit': 'This Gutter Life', 'num': '310', '#text': 'As Yankee firms don’t pay hard cash for inventions that are not going to go like hot cakes, I look like having more money than I know how to spend!'}, {'date': '1945', 'aut': 'A. Kober', 'tit': 'Parm Me', 'num': '85', '#text': 'You shoulda seen how like hot-cakes our dresses went!'}, {'date': '1949', 'aut': 'Wodehouse', 'tit': 'Mating Season', 'num': '151', '#text': 'They sell like hot cakes, Bingo tells me'}, {'date': '1952', 'aut': 'B. Pym', 'tit': 'Excellent Women', 'edn': '1994', 'num': '272', '#text': '‘Oh, they’ll go like hot cakes,’ said Winifred; ‘there’s always competition to buy them.’'}, {'date': '1959', 'aut': 'I. & P. Opie', 'tit': 'Lore and Lang. of Schoolchildren', 'edn': '1977', 'num': '187', '#text': 'Giant gob-stoppers [...] which had ‘sold like hot cakes’'}, {'date': '1961', 'aut': 'V.S. Naipaul', 'tit': 'A House For Mr Biswas', 'num': '358', '#text': 'He tell me he does sell his papers like hot cakes'}, {'date': '1968', 'aut': 'Kerouac', 'src': 'Charters', 'edn': '1999', 'num': '463', '#text': 'letter 5 Dec. in  II Mink coats and color TV are being picked up like hot cakes'}, {'date': '1975', 'aut': 'D. Nobbs', 'tit': 'Fall and Rise of Reginald Perrin', 'edn': '1976', 'num': '75', '#text': 'What about the powdered Bakewell Tart mix, is it going like hot cakes?'}, {'date': '1979', 'aut': 'F. Norman', 'tit': 'Too Many Crooks Spoil the Caper', 'num': '178', '#text': 'I hear the book is selling like hot cross buns'}, {'date': '1999', 'tit': 'Guardian', 'num': '15', '#text': 'Weekend 17 July They sold like hot cakes'}]","of a product or commodity, to sell out quickly; usu. as  or",phrase,like hot cakes,1839,"(NY) July You had better buy ’em, Colonel, [...] they will sell like hot cakes",1999,Weekend 17 July They sold like hot cakes,hot
,"[{'@first': 'yes', 'date': '1936', 'aut': 'D. Parker', 'src': 'Parker', 'edn': '1943', 'num': '113', '#text': '‘The Little Hours’ in Now they’re off. And once they get started, they ought to come like hot cakes'}, {'date': '1992', 'aut': 'A. Duff', 'tit': 'One Night Out Stealing', 'num': '9', '#text': 'Dangerboy dropped Sonny’s hand like a hot cake'}]","of anything else, quickly, plentifully",phrase,like hot cakes,1936,"‘The Little Hours’ in Now they’re off. And once they get started, they ought to come like hot cakes",1992,Dangerboy dropped Sonny’s hand like a hot cake,hot
,"{'@class': 'new', '@first': 'yes', 'date': '1961', 'aut': 'J. Sparks', 'tit': 'Burglar to the Nobility', 'num': '162', '#text': 'I won’t pretend she couldn’t hot me up like a blowlamp'}",to excite sexually,phrase,hot up,1961,I won’t pretend she couldn’t hot me up like a blowlamp,1961,I won’t pretend she couldn’t hot me up like a blowlamp,hot
1990s+,"{'@first': 'yes', 'date': '1992', 'aut': 'R. Graef', 'tit': 'Living Dangerously', 'num': '29', '#text': 'in I can hot them [i.e. the police] up if they’re under cover'}","to unmask, to cause trouble for",phrase,hot up,1992,in I can hot them [i.e. the police] up if they’re under cover,1992,in I can hot them [i.e. the police] up if they’re under cover,hot
mid-19C–1920s,"[{'@first': 'yes', 'date': '1859', 'tit': 'Fast Life', 'num': '54', 'org': 'F&H', '#text': 'The craters, of course, caught it hot, and many had the sack'}, {'date': '1866', 'tit': 'Wild Boys of London', 'num': '7/1', '#text': 'I He’d a got it hot, only it happens that another peeler sees all about it, and puts in a good word'}, {'@class': 'N331', 'date': '1868', 'tit': 'Temple Bar Mag.', 'num': '535', '#text': '‘Six Years in the Prisons of England’ in  Nov. You would get it very hot if caught after that time!'}, {'date': '1877', 'tit': 'Five Years’ Penal Servitude', 'num': '287', '#text': '[He] had been guilty of bigamy, and to such a degree that he ‘got it hot’ for such a crime — five years'}, {'@class': 'new', 'date': '1881', 'tit': 'N.Z. Observer', 'num': '182/1', 'i': 'Star', '#text': '(Auckland) 22 Jan. The  is to get it hot at Lingard’s benefit tonight. Roll up all of you'}, {'date': '1887', 'aut': 'W.S. Gilbert', 'tit': 'Fifty ‘Bab’ Ballads', 'num': '30', '#text': '‘The Troubadour’ They gets it pretty hot, / The maidens what we cotch'}, {'@class': 'N331', 'date': '1888', 'aut': '‘Rolf Boldrewood’', 'tit': 'Robbery Under Arms', 'edn': '1922', 'num': '118', '#text': 'If they fall into a trap are are met with when they don’t expect it, they get it pretty hot'}, {'date': '1891', 'aut': 'F.W. Carew', 'tit': 'Autobiog. of a Gipsey', 'num': '100', '#text': 'He got it hot and heavy ’bout the head'}, {'@class': 'new17A', 'date': '1900', 'tit': 'Truth', 'num': '6/3', 'scaps': 'Truth', '#text': '(Sydney) 11 Nov. I’d like that  to get it hot, / And catch it every day'}, {'@class': 'new18A', 'date': '1908', 'aut': 'D. Stewart', 'tit': ['Wild Tribes of London', 'Illus. Police News'], 'num': '12/2', '#text': 'in 15 Feb. ‘I fancy Bendigo will get it prety hot’'}, {'date': '1915', 'aut': 'R.D. Doughty', '#text': 'diary 10 Aug. [Internet] Our fellows got it pretty heavy in one corner, but Johny Turk got it hot too'}, {'date': '1924', 'aut': 'S. Scott', 'tit': 'Human Side of Crook and Convict Life', 'num': '289', 'i': 'do', '#text': 'When they  get into the Courts, though, they get it hot!'}, {'@class': 'new', 'date': '1941', 'tit': 'Derby Dly Teleg.', 'num': '12/5', '#text': '9 Apr. [headline] Raiders Get It Hot at Home'}]",to be punished (lit. or fig.) severely,phrase,get it hot,1859,"The craters, of course, caught it hot, and many had the sack",1941,9 Apr. [headline] Raiders Get It Hot at Home,hot
late 19C–1900s,"[{'@first': 'yes', 'date': '1880', 'aut': 'Trollope', 'tit': 'Duke’s Children', 'edn': '1954', 'num': '378', '#text': 'She’ll get it hot and heavy before she has done'}, {'date': '1885', 'tit': 'Bulletin', 'num': '13/2', '#text': '(Sydney) 14 Mar. Wonder if he’ll get as much knocking about in Egypt as he used to give us at school-drill? Shouldn’t be surprised if he did; tho’ I don’t know, we used to get it precious hot sometimes when we didn’t march in time.'}, {'date': '1893–6', 'aut': 'H. Lawson', 'src': 'Roderick', 'edn': '1972', 'num': '148', '#text': '‘Mitchell’s Jobs’ in He got it hot from his wife [...] for being in that beastly, drunken state in the main street in the middle of the day'}, {'date': '1901', 'aut': '‘Miles Franklin’', 'tit': 'My Brilliant Career', 'num': '312', '#text': 'I got it hot. Had I committed an act of premeditated villainy I could not have received more lecturing'}]",to be scolded with great venom,phrase,get it hot,1880,She’ll get it hot and heavy before she has done,1901,I got it hot. Had I committed an act of premeditated villainy I could not have received more lecturing,hot
late 17C+,"[{'@first': 'yes', 'date': '1868', 'aut': 'H.L. Williams', 'tit': 'Black-Eyed Beauty', 'num': '46', '#text': 'If Nathan excused him for a couple of nights, and kept quiet, away from Matty, ‘she gave it him hot’ the next time they met'}, {'date': '1883', 'aut': 'J. Greenwood', 'tit': 'Tag, Rag & Co.', 'num': '7', '#text': 'You may guess what they thought of it by giving it me so hot'}, {'@class': 'N331', 'date': '1885', 'tit': 'Referee', 'aut': 'Ware', 'edn': '1909', 'num': '142/1', '#text': '18 Oct. in  The boycotting, treason, and plot / For condoning this treason / (To win votes the reason) / We’ll give it Lord Salisbury hot!'}, {'date': '1900', 'tit': 'Bulletin', 'num': '18/2', '#text': '(Sydney) 27 Oct. [T]he proprietor frankly invites his writers to dismiss all thought of libel laws and ‘give it hot’ to everybody who deserves it'}, {'@class': 'new', 'date': '1941', 'tit': 'Gloucs. Echo', 'num': '1/7', '#text': '17 Nov. Give it ’em Hot'}, {'@class': 'new', 'date': '1947', 'tit': 'Aberdeen jrnl', 'num': '1/5', '#text': '26 Feb. [headline] Braved Cold to Give It Hot to Attlee'}]",to castigate severely,phrase,give it hot (and strong),1868,"If Nathan excused him for a couple of nights, and kept quiet, away from Matty, ‘she gave it him hot’ the next time they met",1947,26 Feb. [headline] Braved Cold to Give It Hot to Attlee,hot
mid-19C+,"[{'@first': 'yes', 'date': '1866', 'tit': 'Wild Boys of London', 'num': '107/2', '#text': 'I They was too strict, sir,—used to wallop me [...] Let me have it hot with the cane; and sometimes a spank in the chops'}, {'date': '1878', 'tit': 'Punch', 'num': '100/2', '#text': '‘’Arry to the Front!’ in  9 Mar. That Bear is in want of a basting / [...] / He’s in for a larrup, that’s clear, and I ’ope we shall give it ’im ’ot'}, {'date': '1882', 'tit': 'Punch', 'num': '177/2', '#text': '‘’Arry on a Jury’ in  15 Apr. There was one Jew chap let hoff I should like to ’ave given it ’ot to'}, {'@class': 'new17B', 'date': '1884', 'tit': 'Ally Sloper’s Half Holiday', 'num': '28/2', '#text': '24 May This was ‘givin’ it ’em ’ot,’ a local critic remarked'}, {'date': '1917', 'aut': '‘Bartimeus’', 'tit': 'Awfully Big Adventure', 'edn': '1919', 'num': '255', '#text': '‘The English Way’ in Give it to ’em hot and strong!'}]",to attack and/or punish severely,phrase,give it hot (and strong),1866,"I They was too strict, sir,—used to wallop me [...] Let me have it hot with the cane; and sometimes a spank in the chops",1917,‘The English Way’ in Give it to ’em hot and strong!,hot
1920s,"[{'@first': 'yes', 'date': '1924', 'aut': 'Hecht & Bodenheim', 'tit': 'Cutie', 'num': '61', '#text': '‘Hot baby!’ cries Cutie, ‘you don’t mean that you are married and that this bag of prunes is your wife?’'}, {'date': '1935', 'aut': 'Peters & Sklar', 'tit': 'Stevedore', 'num': 'II iii', '#text': 'Whew! Hot baby! You tell ’em, sugar!'}]",an excl. of surprise,phrase,hot baby!,1924,"‘Hot baby!’ cries Cutie, ‘you don’t mean that you are married and that this bag of prunes is your wife?’",1935,"Whew! Hot baby! You tell ’em, sugar!",hot
1920s+,"[{'@first': 'yes', 'date': '1924', 'tit': 'DN', 'num': '270', 'i': ['Hot pup', 'puppie'], '#text': 'V ,— ([indicates] joy)'}, {'date': '1947', 'aut': 'S.J. Perelman', 'tit': 'Keep It Crisp', 'num': '29', '#text': '‘So Little Time Marches On’ in The guest who so far forgot himself as to exclaim ‘Hot puppies!’ and fill his pockets with the baubles was rarely invited again'}]",an excl. of pleasure,phrase,hot puppy!,1924,"V ,— ([indicates] joy)",1947,‘So Little Time Marches On’ in The guest who so far forgot himself as to exclaim ‘Hot puppies!’ and fill his pockets with the baubles was rarely invited again,hot
1930s+,"[{'@first': 'yes', 'date': '1963', 'aut': 'W.C. Anderson', 'tit': 'Penelope', 'num': '184', '#text': 'Penelope has returned. She’s come back. Hot spit!'}, {'date': '1975', 'aut': 'L. Rosten', 'tit': 'Dear ‘Herm’', 'num': '16', '#text': 'In 3 seconds he says into the phone ‘Hot spit! Yes he is!!’'}]","an excl. in response to anything good, exciting, sexually attractive",phrase,hot spit!,1963,Penelope has returned. She’s come back. Hot spit!,1975,In 3 seconds he says into the phone ‘Hot spit! Yes he is!!’,hot
1900s–50s,"[{'@first': 'yes', 'date': '1909', 'aut': 'J.W. Carr', 'tit': 'DN', 'num': '398', 'b': 'hotzickity', 'i': 'interj', '#text': 'in ‘Word-List From Northwest Arkansas’ in  III:v , . An exclamation'}, {'date': '1926', 'aut': 'Maines & Grant', 'tit': 'Wise-crack Dict.', 'num': '9/2', '#text': 'Hot ziggetty dog – Expressing unlimited admiration'}, {'date': '1928', 'aut': 'C.E. Mack', 'tit': 'Two Black Crows in the A. E. F.', 'num': '51', '#text': '‘Hot ziggety!’ he exulted'}, {'@class': 'new', 'date': '1930', 'aut': 'E. Glyn', 'tit': 'Flirt and Flapper', 'num': '64', 'scaps': 'Flapper', '#text': ': He fell for me hot ziggedy dog!'}, {'date': '1933', 'aut': 'J.T. Farrell', 'tit': 'Gas-House McGinty', 'num': '349', '#text': 'He was just hot-ziggedy on savin’ time'}, {'circa': '1935', 'aut': 'B. Adelman', 'tit': 'Tijuana Bibles', 'edn': '1997', 'num': '83', '#text': '‘Laurel and Hardy “Doing Things”’ [comic strip] in Hot ziggity is this some idea!'}, {'date': '1953', 'aut': 'W. Fisher', 'tit': 'Waiters', 'num': '255', '#text': 'Hot ziddity!'}, {'date': '1972', 'con': '1916', 'aut': 'G. Swarthout', 'tit': 'Tin Lizzie Troop', 'edn': '1978', 'num': '96', '#text': 'You mix mothballs and gas and hot-ziggety! A Ford thinks it’s a Cadillac!'}, {'date': '2001', 'aut': 'L. McClune', 'tit': 'On Our Backs: The Best Erotic Fiction', 'num': '63', '#text': 'in I don’t know for sure that she was excited before then, but hot ziggety if that didn’t do it for her'}]","used to express excitement, enjoyment; also as adj., very enthusiastic",phrase,hot ziggety!,1909,"in ‘Word-List From Northwest Arkansas’ in  III:v , . An exclamation",2001,"in I don’t know for sure that she was excited before then, but hot ziggety if that didn’t do it for her",hot
late 18C–19C,"[{'@first': 'yes', 'date': '1789', 'aut': 'G. Parker', 'tit': 'Life’s Painter', 'num': '135', '#text': 'Padding jack and diving Ned [...] Have made me drunk with hot, and stood / The racket for a dram'}, {'date': '1821', 'aut': '‘An Amateur’', 'tit': 'Real Life in London', 'num': '324', '#text': 'II The landlord; who declared it was as prime a pot of hot as he had made for the last fortnight'}, {'date': '1905', 'aut': '‘Banjo’ Paterson', 'tit': 'Old Bush Songs', 'num': '84', 'i': 'Hot', '#text': '‘It’s Only a Way He’s Got’ in Says she, ‘The night is very cold, / Pray, stand a drop of ’'}]","beer mixed with gin, plus egg and spices",noun,hot,1789,"Padding jack and diving Ned [...] Have made me drunk with hot, and stood / The racket for a dram",1905,"‘It’s Only a Way He’s Got’ in Says she, ‘The night is very cold, / Pray, stand a drop of ’",hot
20C+,"[{'@first': 'yes', 'date': '1902', 'aut': 'T.A. Dorgan', 'src': 'Zwilling', 'tit': 'TAD Lex.', 'edn': '1993', 'num': '46', '#text': 'in {Man calling out order in restaurant kitchen:} How’s them hots comin'}, {'date': '1926', 'con': '1918', 'aut': 'J.W. Thomason', 'tit': 'Fix Bayonets!', 'num': '121', '#text': 'That’s what I got against this fighting stuff — it breaks into your three hots a day'}, {'date': '1942', 'aut': 'Z.N. Hurston', 'tit': 'Novels and Stories', 'edn': '1995', 'num': '1002', '#text': '‘Story in Harlem Sl.’ in You got to get out on the beat and collar yourself a hot'}, {'date': '1947', 'aut': 'M.H. Boulware', 'tit': 'Jive and Sl.', 'num': 'n.p.', '#text': 'Collar a Hot ... Eating a meal'}, {'date': '1977', 'aut': 'L. Heinemann', 'tit': 'Close Quarters', 'edn': '1987', 'num': '286', '#text': 'Real beds. Sheets once a week. Three hots a day'}, {'date': '1985', 'con': '1969–70', 'aut': 'D. Bodey', 'tit': 'F.N.G.', 'edn': '1988', 'num': '98', '#text': 'A couple of times a week the Rear sends us hots, flood prepared and delivered in canisters'}]","a hot meal; thus  v., to eat a meal",noun,hot,1902,in {Man calling out order in restaurant kitchen:} How’s them hots comin,1985,"A couple of times a week the Rear sends us hots, flood prepared and delivered in canisters",hot
1910s–20s,"{'@first': 'yes', 'date': '1916', 'aut': 'H.N. Cary', 'tit': 'Sl. of Venery'}",sexual intercourse,noun,hot,1916,,1916,,hot
late 16C+,"[{'@first': 'yes', 'date': '1599', 'aut': 'H. Porter', 'tit': 'Two Angry Women of Abington', 'num': 'A4', 'scaps': ['mis bar.', 'm. gou.'], '#text': ': Right by the Lord, a plague vpon the bones. : And a hot mischiefe on the curser too'}, {'date': '1647', 'aut': 'M.M. Verney', 'tit': 'Memoirs', 'edn': '1989', 'num': '260', '#text': 'in  II Harry and I have had a hotter dispute then ever we had; concerning your not answering his letter; he fell into very high Language'}, {'circa': '1660', 'aut': 'Furnivall & Hales', 'tit': 'Bishop Percy’s Folio Manuscript of Loose and Humorous Songs', 'edn': '1868', 'num': '62', '#text': '‘Panche’ in When that he heard his wiffe say soe, / his anger waxed hotte'}, {'date': '1765', 'aut': 'Foote', 'tit': ['Commissary', 'Works'], 'edn': '1799', 'num': '21', '#text': 'in  II This piece of intelligence will make a hot house'}, {'date': '1815', 'aut': 'D. Humphreys', 'tit': 'Yankey in England', 'num': '24', '#text': 'I’ve some influence, I’ll make Lisbon too hot for you'}, {'date': '1833', 'tit': 'Swell!!! or, Slap-Up Chaunter', 'num': '31', '#text': '‘King Harry & His Six Wives’ My subject I swear is a king, [...] His temper was terrible hot'}, {'date': '1857', 'aut': 'T.H. Gladstone', 'tit': 'Englishman in Kansas', 'num': '43', '#text': 'I reckon we’ll make the place hot enough for them soon, that’s a fact'}, {'date': '1861', 'aut': 'T. Hughes', 'tit': 'Tom Brown at Oxford', 'edn': '1880', 'num': '128', '#text': 'I’ll give him, perhaps, two more [terms] to make the place too hot to hold him'}, {'date': '1874', 'aut': 'J. Greenwood', 'tit': 'Wilds of London', 'edn': '1881', 'num': '244', '#text': 'I’ll do summut wot’ll make it hot for me next time, no fear'}, {'date': '1885', 'tit': 'Bulletin', 'num': '4/4', '#text': '(Sydney) 4 Apr. Constable Stove has made it hot for Jones and Co. Eight years'}, {'@class': 'N331', 'date': '1885', 'tit': 'Bulletin', 'num': '22/2', '#text': '(Sydney) 21 Mar. In the past, if at stray times we’ve licked ‘em, / The beak made the fine pretty hot, / And we felt less like victor than victim / When the time came for paying the ‘shot.’'}, {'date': '1886', 'tit': 'Punch', 'num': '185', '#text': '‘’Arry’s Spring Thoughts’  17 Apr. We’re a-droppin’ on jolly ’ot times, CHARLIE'}, {'@class': 'N331', 'date': '1888–94', 'aut': '‘Walter’', 'tit': 'My Secret Life', 'edn': '1966', 'num': '1716', '#text': 'VIII I [...] have a good mind to make it hot for your house'}, {'@class': 'new', 'date': '1894', 'tit': 'Truth', 'num': '1/2', '#text': '(Sydney) 11 Feb. If he is extradited to England he will make it very hot for some London financial big bugs'}, {'@class': 'N331', 'date': '1900', 'aut': 'Flynt & Walton', 'tit': 'Powers That Prey', 'num': '222', '#text': 'I’ll make it damned hot for you'}, {'@class': 'N331', 'date': '1902', 'tit': 'Bulletin', 'num': '35/1', '#text': '(Sydney) 4 Oct. I’ll make it damned hot for you, Bogan'}, {'date': '1903', 'aut': 'J. Furphy', 'tit': 'Such is Life', 'num': '214', '#text': 'I’ll make it hot for you, Mrs. Bodyzart, so I will'}, {'@class': 'N331', 'date': '1914', 'aut': 'C. Holme', 'tit': 'Lonely Plough', 'edn': '1931', 'num': '204', '#text': 'He knew Harriet would make it hot for him afterwards, but he didn’t care'}, {'date': '1916', 'aut': 'J. Lait', 'tit': 'Beef, Iron and Wine', 'edn': '1917', 'num': '242', '#text': '‘The Gangster’s Elegy’ in It got pretty hot aroun’ ’lection an’ it looks like our alderman is gonna get took good'}, {'date': '1920', 'tit': 'Marvel', 'num': '16', '#text': '5 June I give you warning [...] I mean to make things hot for you'}, {'@class': 'N331', 'date': '1930', 'aut': 'W.R. Burnett', 'tit': 'Iron Man', 'num': '298', '#text': 'He made it so hot for Coon that he decided to take a trip around the world'}, {'date': '1938', 'aut': 'J.B. Booth', 'tit': 'Sporting Times', 'num': '26', '#text': 'E ’ave dinners, ’e ’ave magnum [...] ’e no pay. Missa Judge Esquire, you make it ’ot for im'}, {'@class': 'new19A', 'date': '1940', 'tit': 'Fairmount News', 'num': '4/1', '#text': '(IN) 24 Oct. From our efforts to make it hot for the dust and germs, we [...] make it hot for our men folks'}, {'date': '1948', 'aut': 'C. Day Lewis', 'tit': 'Otterbury Incident', 'num': '74', '#text': 'These indignant folk might make things hot for us'}, {'@class': 'new', 'date': '1955', 'aut': 'B. Hill', 'tit': 'Boss of Britain’s Underworld', 'num': '55', '#text': 'The Commissioner of Police was going mad. They had never had it as hot as this'}, {'date': '1965', 'con': '1940s', 'aut': 'Malcolm X', 'tit': 'Autobiog.', 'edn': '1968', 'num': '189', '#text': 'Her parents made it so hot that Sammy had come to Harlem'}, {'@class': 'new19A', 'date': '1972', 'tit': 'News-Press', 'num': '29/1', '#text': '(Fort Myers, FL) 24 Dec. The Cleveland Browns can [...] make things hot for the [Miami] Dolphins'}, {'@class': 'new19A', 'date': '1985', 'tit': 'Dly Jrnl', 'num': '1/1', '#text': '(Vineland, NJ) 18 Nov. The newly named chief of federal drug enforcement [...] says he’s going to ‘try to make it hot’ for narcotics dealers'}, {'date': '2000', 'aut': 'G. Pelecanos', 'tit': 'Shame the Devil', 'num': '25', '#text': 'I know he would have talked when it got hot'}]",unpleasant; usu. in phr.,adjective,hot,1599,": Right by the Lord, a plague vpon the bones. : And a hot mischiefe on the curser too",2000,I know he would have talked when it got hot,hot
1920s,"{'@first': 'yes', 'date': '1984', 'aut': 'Partridge', 'tit': 'DSUE', 'edn': '8th edn', 'num': '573', '#text': '1920s'}","to tell off, to reprimand",verb,hot,1984,1920s,1984,1920s,hot
1930s,"{'@first': 'yes', 'date': '1961', 'con': '1930s', 'aut': 'D. Behan', 'tit': 'Teems of Times and Happy Returns', 'num': '98', '#text': 'I don’t want to go to school. The nun’ll hot me for not havin’ any money for the black babies'}",to beat,verb,hot,1961,I don’t want to go to school. The nun’ll hot me for not havin’ any money for the black babies,1961,I don’t want to go to school. The nun’ll hot me for not havin’ any money for the black babies,hot
