chrlbl,citations,definition,part_of_speech,word,first_citation_date,first_citation_text,last_citation_date,last_citation_text,family
late 18C–early 19C,"[{'@first': 'yes', 'date': '1788', 'aut': 'A. Falconbridge', 'tit': 'Afr. Slave Tr.', 'num': '40', 'org': 'F&H', '#text': 'A cat (an instrument of correction which consists of a handle or stem, made of a rope three inches and a half in circumference, and about eighteen inches in length, at one end of which are fastened nine branches, or tails, composed of log line, with three or more knots upon each branch) [M.]'}, {'date': '1796', 'tit': 'Sporting Mag.', 'num': '223/2', 'i': ['rats', 'one', 'cat', 'nine'], '#text': 'Jan. VII For if  with  tail can make fun, I opine, / There is more to be made with a  that has'}, {'date': '1818', 'aut': '‘A. Burton’', 'tit': 'Adventures of Johnny Newcome', 'num': '248', '#text': 'IV I do not like the thought of risking The chance of such another whisking! For Gales, and Actions — and all that, I do not care — but d—n the Cat!'}, {'date': '1821–6', 'aut': '‘Bill Truck’', 'tit': 'Man o’ War’s Man', 'edn': '1843', 'num': '68', 'i': 'cat', '#text': 'I have got some excellent  on board, very much at the service of every lazy, good-for-nothing scoundrel.'}, {'date': '1837', 'aut': 'Marryat', 'tit': 'Snarleyyow', 'num': '16', '#text': 'I In the first place, I will cut you to ribbons with the cat'}, {'@class': 'new', 'date': '1845', 'tit': 'Bell’s Life in Sydney', 'num': '2/5', 'scaps': ['lids', 'lashes'], '#text': ""29 Nov. Her long  dart their woman's flashes / Against the cat's unmanly !""}, {'@class': 'N331', 'circa': '1850', 'aut': 'C. Hindley', 'tit': 'Curiosities of Street Lit.', 'edn': '1871', 'num': '90', '#text': '‘Soldier’s Catechism’ in I believe in [...] the stopping of grog; the flogging with cats'}, {'date': '1853', 'aut': 'W. Sketch & ‘Nelse’', 'tit': 'The Down-Trodden', 'num': '172/1', '#text': 'Spare de nigga dis time and he’ll nebber run off any more. I’se a fraid ob de ‘cat’'}, {'date': '1861', 'con': '1840s–50s', 'aut': 'H. Mayhew', 'tit': 'London Labour and London Poor', 'num': '387/2', '#text': 'III The cats the convicts were then flogged with were each six feet long'}, {'date': '1870', 'aut': 'E. Greey', 'tit': 'Queen’s Sailors', 'num': '19', '#text': 'II Ordering them to ‘stop their row, unless they wanted to taste the cat’'}, {'@class': 'N331', 'date': '1877', 'tit': 'Five Years’ Penal Servitude', 'num': '330', '#text': 'The director of prisons, who, if needful, orders the man to be flogged with the ‘cat’'}, {'@class': 'new17A', 'date': '1882', 'tit': 'Melbourne Punch', 'num': '8/2', '#text': '12 Jan. The public hangman, Upjohn, comes out with the cat, a thing with nine thongs and three knots in each thong'}, {'@class': 'N331', 'date': '1885', 'aut': 'M. Davitt', 'tit': 'Leaves from a Prison Diary', 'num': '19', '#text': 'I Verdict by the visiting director, ‘two dozen lashes with the cat’'}, {'date': '1887', 'aut': 'W.S. Gilbert', 'tit': 'Fifty ‘Bab’ Ballads', 'num': '119', '#text': '‘Story of Prince Agib’ I was walloped with a cat / For listening at the keyhole of a door'}, {'@class': 'N331', 'date': '1892', 'tit': 'Overland Monthly', 'num': '490', '#text': '(CA) May They in their turn laid on the cats as hard as they could [...] the circumstances require a liberal application of the without option sentence and the cat'}, {'@class': 'new19C', 'date': '1894', 'aut': 'C. Harpur', 'tit': 'Adventures of Lady Harpur', 'num': '13', '#text': 'I Bringing down the cat, he gave her a smart cut across her naked posteriors'}, {'@class': 'new', 'date': '1896', 'aut': '‘Frederick Benton Williams’', 'tit': 'On Many Seas', 'num': '220', '#text': '(H.E. Hamblen) He it was who came near putting the marks of the cat’s claws on my back'}, {'date': '1899–1908', 'aut': 'H. Lawson', 'src': 'Roderick', 'edn': '1972', 'num': '738', '#text': '‘Wanted by the Police’ in Behind the iron clank and the swishing ‘cat’ strokes of brutality'}, {'date': '1904', 'tit': 'Marvel', 'num': '9', '#text': '29 Oct. Standing with the improvised ‘cat’ in his hand'}, {'@class': 'new', 'date': '1905', 'tit': 'Sun. Times', 'num': '1/1', '#text': '(Perth) 16 Apr. The epidemic of ruffianism wants stamping out with a stern foot'}, {'date': '1912', 'aut': 'E. Pugh', 'tit': 'City Of The World', 'num': '252', '#text': 'Highway robbery being punishable with the cat [...] most always means a rough and tumble'}, {'@class': 'N331', 'date': '1924', 'aut': 'S. Scott', 'tit': 'Human Side of Crook and Convict Life', 'num': '71', '#text': 'I [...] shall introduce incidents, of which I, myself, have been an eye-witness, concerning the administration of the ‘cat’'}, {'date': '1928', 'aut': 'M.C. Sharpe', 'tit': 'Chicago May', 'edn': '1929', 'num': '218', '#text': 'He got five years and ten lashes of the cat'}, {'date': '1937', 'aut': '‘Red Collar Man’', 'tit': '‘Chokey’', 'num': '153', '#text': 'Pearson was tried at last and sentenced to twenty-four strokes with the cat'}, {'date': '1947', 'aut': 'N. Streatfeild', 'tit': 'Grass in Piccadilly', 'num': '183', '#text': '‘How long did he get?’ ‘Ten years, and the cat.’'}, {'date': '1956', 'aut': 'J. Curtis', 'tit': 'Look Long Upon a Monkey', 'num': '191', '#text': 'You couldn’t get the cat for copper-bashing, only screws'}, {'@class': 'N331', 'date': '1958', 'con': '1940s', 'aut': 'B. Behan', 'tit': 'Borstal Boy', 'num': '324', '#text': 'I wouldn’t mind the cat'}, {'@class': 'new', 'date': '1961', 'con': '1920s', 'aut': 'J. Sparks', 'tit': 'Burglar to the Nobility', 'num': '83', '#text': 'TA lot of screws took pride in boasting about the dozens of men who’d had the Cat for them [...] saying: ‘Yes, touch me and I’ll get your backbone stripped’'}, {'date': '1972', 'aut': 'E. Grogan', 'tit': 'Ringolevio', 'num': '190', '#text': 'You can threaten them with the cat, the rack, or the garotte but you won’t frighten them'}, {'@class': 'new', 'ante': '1989', 'tit': ['Bizarre Lifestyles', 'Lang. Sadomasochism'], 'src': 'Murray & Murrell', 'edn': '1989', 'num': '49', '#text': '1 in My delights include: Leather, black lingerie, boots, paddles, cats and golden showers. Enemas to the faithful!'}]","the -o’-nine-tails; thus , to be given a judicial whipping; note the right-wingers’ litany of",noun,cat,1788,"A cat (an instrument of correction which consists of a handle or stem, made of a rope three inches and a half in circumference, and about eighteen inches in length, at one end of which are fastened nine branches, or tails, composed of log line, with three or more knots upon each branch) [M.]",1989,"1 in My delights include: Leather, black lingerie, boots, paddles, cats and golden showers. Enemas to the faithful!",cat
early–mid-19C,"[{'@first': 'yes', 'date': '1812', 'xr': {'@href': '11156#1', 'xsub': 'cat and kitten rig', 'i': 'under', 'xhw': 'cat', 'xpos': 'n.', 'xhom': '4'}, '#text': 'implied in'}, {'date': '1859', 'aut': 'Matsell', 'tit': 'Vocabulum', 'num': '18', 'scaps': 'cat', '#text': '. [...] a pewter pot'}, {'date': '1861', 'con': '1840s–50s', 'aut': 'H. Mayhew', 'tit': 'London Labour and London Poor', 'num': '414/1', '#text': 'I At this lodging-house cats and kittens are melted down, sometimes twenty a day. A quart pot is a cat, and pints and half pints are kittens'}]",a quart pot,noun,cat,1812,implied in,1861,"I At this lodging-house cats and kittens are melted down, sometimes twenty a day. A quart pot is a cat, and pints and half pints are kittens",cat
late 19C+,"[{'@first': 'yes', 'date': '1886', 'tit': 'Uncle Daniel’s Story of ‘Tom’ Anderson', 'num': '99', '#text': 'Dis darky was done gone when dey comed [...] De cat done gone'}, {'date': '1926', 'aut': 'J. Black', 'tit': 'You Can’t Win', 'edn': '2000', 'num': '64', '#text': 'It’s you kind of cats that make it tough on us, buyin’ chuck'}, {'@class': 'N331', 'date': '1936', 'aut': 'Tommy Powell & His Hi-De-Ho Boys', '#text': '[song title] That Cat Is High'}, {'date': '1939', 'aut': 'R. Ellison', 'num': '2', '#text': '‘Harlem’ He said: ‘You aint a good follow like the other cats. You wont take me up to Harlem and show me around.’'}, {'@class': 'N331', 'date': '1946', 'aut': 'Mezzrow & Wolfe', 'tit': 'Really the Blues', '#text': '[dedic.] To all hipsters, hustlers and fly cats tipping along The Stroll. (Keep scuffling.)'}, {'date': '1948', 'aut': 'Kerouac', 'src': 'Charters', 'edn': '1995', 'num': '141', '#text': 'letter 2 Jan. in  I I heard some of the cats discussing him in the john – cats with beards and artistic-looking manners and real Bohemian hipness, etc'}, {'@class': 'N331', 'date': '1949', 'aut': 'Kerouac', 'src': 'Charters', 'edn': '1995', 'num': '212', '#text': 'letter 28 July in  I My editor [...] a big literary cat, the Golden Boy of Publishing right now (only 35) – came to Denver'}, {'@class': 'N331', 'date': '1949', 'aut': 'L. Hughes', 'tit': 'Tambourines to Glory', 'num': 'I iii', '#text': 'Scat cat! Scat cat! Scat!'}, {'@class': 'new us', 'date': '1955', 'aut': '‘Bailey Morgan’', 'tit': 'Pursuit', 'edn': '2008', 'num': '156', '#text': '‘Dig that Crazy Corpse’ in  Mar. Cat, I’m pleased I got through to you. Cat, listen'}, {'@class': 'N331', 'date': '1957', 'aut': 'Kerouac', 'tit': 'On The Road', 'edn': '1972', 'num': '48', '#text': 'Crazy cat came all the way across the country'}, {'date': '1957', 'aut': 'R. Prather', 'tit': 'Always Leave ’Em Dying', 'num': '8', '#text': 'I gathered that hubby had been a lusty cat'}, {'date': '1959', 'aut': 'A. Anderson', 'tit': 'Lover Man', 'num': '45', '#text': '‘A Sound of Screaming’ All the kats would gather round / And dice would roll across the ground'}, {'@class': 'N331', 'date': '1967', 'aut': 'K. Kolb', 'tit': 'Getting Straight', 'num': '107', '#text': 'He was a great guy, a swinger, the head cat'}, {'date': '1968', 'aut': 'I. Reed', 'tit': 'Free-Lance Pallbearers', 'num': '97', '#text': 'Man, those kats are always in a hurry'}, {'@class': 'N331', 'date': '1969', 'aut': 'D. Pendleton', 'tit': 'Executioner', 'edn': '1973', 'num': '122', '#text': 'That Varone cat has his fingers in just about everything'}, {'date': '1969', 'tit': 'Oz', 'num': '31/1', '#text': '20 Tradition says that they’re supposed to flatten these cats who are wearing their colours unless they’ve been officially recognised'}, {'@class': 'N331', 'date': '1971', 'aut': 'M. Novotny', 'tit': 'Kings Road', 'num': '85', '#text': 'Have you ever turned her on to a black cat?'}, {'date': '1972', 'aut': 'D. Jenkins', 'tit': 'Semi-Tough', 'num': '9', '#text': 'I believe a cat could hang around with you and get hisself some white pussy'}, {'@class': 'N331', 'date': '1975', 'aut': 'D. Goines', 'tit': 'Inner City Hoodlum', 'num': '197', '#text': 'We know there’s a cat doin’ numbers'}, {'date': '1984', 'aut': 'C. White', 'tit': 'Life and Times of Little Richard', 'edn': '1985', 'num': '56', '#text': 'When I walked in, there’s this cat in this loud shirt, with hair waxed up six inches above his head'}, {'@class': 'N331', 'date': '1988', 'aut': 'Eble', 'tit': 'Campus Sl.', 'num': '2', '#text': 'Oct. cat – friend, buddy, pal'}, {'@class': 'N331', 'date': '1997–2000', 'tit': 'College Sl. Research Project', '#text': '(Cal. State Poly. Uni., Pomona) [Internet] Cat (noun) A person'}, {'@class': 'N331', 'date': '1998', 'i': 'Source', 'num': '90', '#text': 'Oct. A girl already knows [...] whether she’s gonna give a cat the sex or not'}, {'date': '1999', 'tit': 'Guardian', 'num': '19', '#text': 'Editor 23 July He’s one of the most peaceful cats I know, one of the nicest guys'}, {'date': '2000', 'tit': 'Hip-Hop Connection', 'num': '63', '#text': 'Jan./Feb. Somehow these cats retain the flip, immediate wit and observational flair of rap'}, {'@class': 'N331', 'date': '2002', 'aut': '‘Touré’', 'tit': 'Portable Promised Land', 'num': '161', '#text': '(ms.) We Words (My Favorite Things) [...] Cuz. Cool. Cold. Cat'}, {'date': '2008', 'tit': 'ShortList', 'num': '32', '#text': '(London) 22 May When these cats come back from Iraq, we’re going to have some hell on these streets'}, {'@class': 'new', 'date': '2010', 'aut': 'K. Richards', 'tit': 'Life', 'num': '8', '#text': 'Long as you knew cats, you was cool'}, {'@class': 'new18A', 'date': '2017', 'tit': 'Mail & Guardian Online', '#text': '(SA) 10 Nov. [Internet] The front row are in stitches. So are the cats at the back with bulges under their coats'}]",a person; also as term of address,noun,cat,1886,Dis darky was done gone when dey comed [...] De cat done gone,2017,(SA) 10 Nov. [Internet] The front row are in stitches. So are the cats at the back with bulges under their coats,cat
1980s+,"[{'@first': 'yes', 'date': '1989', 'con': '1982–6', 'aut': 'T. Williams', 'tit': 'Cocaine Kids', 'edn': '1990', 'num': '22', '#text': 'Blacks have proved they can organize and sell the shit, but the Indians don’t know how to deal with the Black cats'}, {'date': '1997', 'aut': 'C. Newland', 'tit': 'Scholar', 'num': '16', '#text': 'Cory ain’t no cat. [...] He hates crack man, says it’s poison from white people'}, {'date': '2002', 'tit': 'Guardian', 'num': '2', '#text': 'Rev. 29 Mar. Bloke kept calling us cats [...] ‘You cats did this,’ ‘you cats did that’, know what I mean? Where we’re from, a cat means a crackhead'}, {'@class': 'new18C', '@first': 'yes', 'date': '2015', 'aut': '67', '#text': '‘Low But Bait’ [lyrics] In the trap with the cats / Cling film and vas / Cockroaches and rats'}]",a user of crack cocaine,noun,cat,1989,"Blacks have proved they can organize and sell the shit, but the Indians don’t know how to deal with the Black cats",2015,‘Low But Bait’ [lyrics] In the trap with the cats / Cling film and vas / Cockroaches and rats,cat
1900s,"[{'@first': 'yes', 'date': '1900', 'tit': 'Bulletin', 'num': '28/2', '#text': '(Sydney) 1 Sept. The chances are that inside the next two years the Federal Parliament will have taken over the railways, and be prepared to build the Tas. West Coast lines quicker and on better terms than any syndicate, and to work them at half the fares, and for that reason alone the Great Western ‘cat’ should not receive another penn’orth of encouragement'}, {'@class': 'N331', 'date': '1900', 'tit': 'Bulletin', 'num': '31/4', '#text': '(Sydney) 29 Dec. When recently, a Tasmanian mining man, who had a ‘cat’ to trade off, got the proof of his prospectus from the printer, he found that a prominent feature in the surrounding border was a spider’s wed with a fly entangled therein'}, {'@class': 'N331', 'date': '1900', 'tit': 'Bulletin', 'num': '36/1', '#text': '(Sydney) 8 Sep. I won’t hang one broker. I’ll merely make ’em apply for shares in my next ‘cat,’ even if I have to use a revolver'}, {'date': '1902', 'tit': 'Bulletin', 'num': '12/1', '#text': '(Sydney) 16 Aug. We had these facts on the evidence of the Melbourne Stock Exchange, [...] of the sweaters and nigger-labor crowd, and of almost every respectable citizen who ever ran a fraudulent bank or floated a ‘cat’ mine, and diddled the poor out of their savings, and then complained of their lack of ‘thrift’'}]",a business syndie,noun,cat,1900,"(Sydney) 1 Sept. The chances are that inside the next two years the Federal Parliament will have taken over the railways, and be prepared to build the Tas. West Coast lines quicker and on better terms than any syndicate, and to work them at half the fares, and for that reason alone the Great Western ‘cat’ should not receive another penn’orth of encouragement",1902,"(Sydney) 16 Aug. We had these facts on the evidence of the Melbourne Stock Exchange, [...] of the sweaters and nigger-labor crowd, and of almost every respectable citizen who ever ran a fraudulent bank or floated a ‘cat’ mine, and diddled the poor out of their savings, and then complained of their lack of ‘thrift’",cat
1910s+,"[{'@first': 'yes', 'date': '1918', 'tit': 'DN', 'num': '23', 'i': 'Cat', '#text': 'V , n. Caterpillar traction engine. Farmers'}, {'@class': 'us', 'date': '1936', 'aut': 'E. Pyle', 'tit': 'Ernie’s America', 'edn': '1989', 'num': '153', '#text': 'in I made the next trip with him on the cat. It is an immense machine, with a cat trailer behind it'}, {'date': '1948', 'tit': 'Hungry Horse News', 'num': '1/3', 'org': 'DA', '#text': '24 Sept. At the present time they have six ‘cats’ working, and expect to have 30 in operation next spring'}, {'date': '1957', 'aut': 'P. Rabe', 'tit': 'Agreement to Kill', 'edn': '2006', 'num': '161', '#text': 'A crew with equipment was still working away from the road, cats and a bucket'}, {'date': '1968', 'aut': 'J. Healy', 'tit': 'Death of an Irish Town', 'num': '11', '#text': 'The big ‘cat’ and its trailer stopped outside Harrisons'}, {'date': '1978', 'aut': 'S. Longstreet', 'tit': 'Straw Boss', 'edn': '1979', 'num': '326', '#text': 'They are still wheelmen in the logging section, but now they drive cats'}, {'date': '2001', 'aut': 'S. King', 'tit': 'Dreamcatcher', 'num': '164', '#text': 'A snowmobile engine, almost certainly the Arctic Cat'}]",erpillar tractor; thus a tractor of any make,noun,cat,1918,"V , n. Caterpillar traction engine. Farmers",2001,"A snowmobile engine, almost certainly the Arctic Cat",cat
1930s+,"[{'pre': '1734', 'aut': 'C. Johnson', 'tit': 'Hist. of Highwaymen &c.', 'num': '186', 'i': 'Grumeis', '#text': 'Young Boys who climb up to the Tops of the Masts at Sea, with great Activity, and are call’d Cats, or , by the Sailors. The Thieves that bear this Name are House-breakers, who make use of a Ladder or Ropes, with Hooks in one End of it, by which they easily ascend to Chamber Windows]'}, {'@first': 'yes', 'date': '1939', 'aut': 'Howsley', 'tit': 'Argot: Dict. of Und. Sl.', 'num': '12', 'scaps': 'cat', '#text': '– a thief who uses no flash or other kind of light'}, {'date': '1971–2', 'aut': 'C. Shafer', 'src': 'Abernethy', 'tit': 'Bounty of Texas', 'edn': '1990', 'num': '200', 'i': 'n', '#text': '‘Catheads [...] and Cho-Cho Sticks’ in cat walker, . – nighttime burglar'}, {'date': '1988', 'aut': 'J. Healy', 'tit': 'Grass Arena', 'edn': '1990', 'num': '141', '#text': '‘What do you do?’ says Chas. ‘I’m a cat.’ ‘A what?’ ‘A cat burglar.’'}]",a burglar,noun,cat,1734,"Young Boys who climb up to the Tops of the Masts at Sea, with great Activity, and are call’d Cats, or , by the Sailors. The Thieves that bear this Name are House-breakers, who make use of a Ladder or Ropes, with Hooks in one End of it, by which they easily ascend to Chamber Windows]",1988,‘What do you do?’ says Chas. ‘I’m a cat.’ ‘A what?’ ‘A cat burglar.’,cat
1990s+,"[{'@first': 'yes', 'date': '2001', 'tit': 'ONDCP Street Terms', 'num': '5', '#text': 'Cat — Methcathinone'}, {'date': '2003', 'tit': 'Community Counseling and Resource Center', '#text': '[Internet] ‘Designer Drugs’: Methcathinone: Cat'}]",methhinone,noun,cat,2001,Cat — Methcathinone,2003,[Internet] ‘Designer Drugs’: Methcathinone: Cat,cat
1960s,"{'@first': 'yes', 'date': '1979', 'con': '1964–8', 'aut': 'Lighter', 'tit': 'HDAS', 'num': '368/1', 'i': ['ace', 'bang', 'cat', 'hook', 'dog'], '#text': 'oral testimony in  I When I was in college an A was an , a B was a , a C was a  or a , a D was a'}",the grade C,noun,cat,1979,"oral testimony in  I When I was in college an A was an , a B was a , a C was a  or a , a D was a",1979,"oral testimony in  I When I was in college an A was an , a B was a , a C was a  or a , a D was a",cat
20C+,"[{'@first': 'yes', 'date': '1993', 'con': '1930s', 'aut': 'M. Verdon', 'tit': 'Shawlies, Echo Boys, the Marsh  and  the Lanes', 'num': '151', '#text': '’Twas a terrible time, really and truly. The poverty was cat'}, {'@class': 'N331', 'date': '2001', 'aut': 'G. Coughlan', 'tit': 'Everyday Eng. and Sl.', '#text': '[Internet] Cat (a): no good, awful, very bad'}, {'date': '2004', 'aut': 'P. Howard', 'tit': 'PS, I Scored the Bridesmaids', 'num': '203', '#text': 'This Cork bird [...] who’s basically cat, roysh, though not bad for an ugly focker like him'}]","terrible, shocking, unpleasant, rough",adjective,cat,1993,"’Twas a terrible time, really and truly. The poverty was cat",2004,"This Cork bird [...] who’s basically cat, roysh, though not bad for an ugly focker like him",cat
1980s,"{'@first': 'yes', 'date': '1983', 'aut': 'Eble', 'tit': 'Campus Sl.', 'num': '1', '#text': 'Mar. cat – acceptable to the in group: I invited her to the party because she was cat'}","likeable, approved of",adjective,cat,1983,Mar. cat – acceptable to the in group: I invited her to the party because she was cat,1983,Mar. cat – acceptable to the in group: I invited her to the party because she was cat,cat
20C+,"[{'@first': 'yes', 'date': '1818', 'aut': '‘A. Burton’', 'tit': 'Adventures of Johnny Newcome', 'num': '30', '#text': 'I Here many a Fish-fag sat and stunk, And Sailor rolled, and catted Punk — But Muse, avast! — pray shift the scene, If thou would’st keep thy fingers clean!'}, {'date': '1900', 'aut': 'E.H. Babbitt', 'tit': 'DN', 'num': '26', 'b': 'cat', 'i': ['v', 'i'], '#text': '‘College Words and Phrases’ in  II:i , . . To go with bad women'}, {'@class': 'N331', 'date': '1900', 'tit': 'DN', 'num': '26', 'i': ['Cat', 'v.i'], '#text': 'II , . To go with bad women'}, {'date': '1927', 'con': '1917', 'aut': 'J. Stevens', 'tit': 'Mattock', 'num': '123', '#text': 'One night I was cattin’ down Clark Street'}, {'date': '1933', 'aut': 'G. Milburn', 'tit': 'No More Trumpets', 'num': '302', '#text': 'That would give you a little time to cat around and enjoy your freedom some, huh-huh-huh'}, {'date': '1942', 'aut': 'H. Miller', 'tit': 'Roofs of Paris', 'edn': '1983', 'num': '180', '#text': 'Jean isn’t the only one who’s catting for a fuck'}, {'date': '1953', 'aut': 'L. Uris', 'tit': 'Battle Cry', 'edn': '1964', 'num': '210', '#text': 'Bastard forgets the night he was catting around in Dago'}, {'@class': 'N331', 'date': '1953', 'aut': 'W. Brown', 'tit': 'Monkey On My Back', 'edn': '1954', 'num': '99', 'i': 'To go catting', '#text': 'was to go out looking for girls or to visit a brothel'}, {'date': '1962', 'aut': 'P. Mandel', 'tit': 'Mainside', 'num': '125', '#text': 'Bachelor. He cats around a good deal. He’s been sleeping with Mrs. Howland'}, {'date': '1966', 'aut': 'Trimble', 'tit': '5000 Adult Sex Words and Phrases'}, {'date': '1977', 'aut': 'C. McFadden', 'tit': 'Serial', 'num': '98', '#text': 'I think he’s out catting around'}, {'@class': 'us', 'date': '1985', 'aut': 'Yeager & Janos', 'tit': 'Yeager', 'num': '12', '#text': 'I was fifteen [...] catting around with three or four different gals'}]",to search for a sexual partner,verb,cat,1818,"I Here many a Fish-fag sat and stunk, And Sailor rolled, and catted Punk — But Muse, avast! — pray shift the scene, If thou would’st keep thy fingers clean!",1985,I was fifteen [...] catting around with three or four different gals,cat
1910s+,"[{'@first': 'yes', 'date': '1948', 'con': {'i': 'c', '#text': '.1910'}, 'aut': 'J. Stevens', 'tit': 'Big Jim Turner', 'num': '89', '#text': 'Last winter she had wound up there, after a year of catting around and leaving her brats on Aunt Sue Hurd’s hands'}, {'date': '1956', 'aut': 'H. Ellison', 'tit': 'Deadly Streets', 'edn': '1983', 'num': '35', '#text': '‘I’ll Bet You a Death’ in Cherry had been making too many catting motions around Checker recently'}, {'@class': 'uk', 'date': '1979', 'aut': 'J. Raban', 'tit': 'Old Glory', 'num': '379', '#text': 'in   ‘Been catting around?’ ‘No, she weren’t catting around.’'}]",to be sexually unfaithful,verb,cat,1948,"Last winter she had wound up there, after a year of catting around and leaving her brats on Aunt Sue Hurd’s hands",1979,"in   ‘Been catting around?’ ‘No, she weren’t catting around.’",cat
1930s+,"[{'@class': 'new', '@first': 'yes', 'date': '1927', 'tit': 'AS', 'num': '386/2', 'i': 'catting around', '#text': 'II From cat comes the activity of , that is, moving from place to place'}, {'date': '1938', 'tit': 'AS', 'num': '317/1', 'i': ['jive around', 'cat around'], '#text': '‘Sl. among Nebraska Negroes’ in  XIII:4 Dec. Some verbal usages among Nebraska Negroes are to [...] , to . They are used with a rather indefinite meaning, perhaps ‘to fool around.’'}, {'date': '1949', 'aut': 'Hal Ellson', 'tit': 'Duke', 'num': '155', '#text': 'We only been catting around, but we’re all on fire'}, {'date': '1953', 'aut': 'W. Brown', 'tit': 'Run, Chico, Run', 'edn': '1959', 'num': '17', '#text': '‘The trim’s not bad. Let’s pull a midnight review.’ ‘Cut it,’ Thomas ordered. ‘We ain’t got no time to cat around.’'}, {'@class': 'N331', 'date': ['1960', '1975'], 'aut': 'Wentworth & Flexner', 'tit': 'DAS', '#text': ';  Cat ... to spend one’s time idling on street corners'}, {'date': '1963', 'aut': 'M. Braly', 'tit': 'Shake Him Till He Rattles', 'edn': '1964', 'num': '54', '#text': 'We were out cattin’ around most of the night'}, {'date': '1965', 'aut': 'C. Brown', 'tit': 'Manchild in the Promised Land', 'edn': '1969', 'num': '183', '#text': 'Catting was staying away from home all night .... Guys catted when they were afraid to go home .... They slept everywhere but in comfortable places'}, {'date': '1975', 'aut': 'G. Underwood', 'tit': 'AS', 'num': '57', 'b': 'cat around', 'i': 'vi', '#text': '‘Razorback Sl.’ in  L:1/2   Loaf, wander, or drive around without any particular purpose'}]",to wander purposelessly about,verb,cat,1927,"II From cat comes the activity of , that is, moving from place to place",1975,"‘Razorback Sl.’ in  L:1/2   Loaf, wander, or drive around without any particular purpose",cat
1940s,"{'@first': 'yes', 'date': '1949', 'aut': 'Hal Ellson', 'tit': 'Duke', 'num': '149', '#text': 'They started catting around trying to find out what was wrong'}",to ask questions,verb,cat,1949,They started catting around trying to find out what was wrong,1949,They started catting around trying to find out what was wrong,cat
1940s–70s,"[{'@first': 'yes', 'date': '1943', 'tit': 'AS', 'num': '153/2', 'scaps': 'catting', '#text': '‘Whitman College Sl.’ in  XVIII:2 Apr. . Gossiping, making disparaging remarks'}, {'date': '1949–51', 'aut': 'M. Daly', 'tit': 'Profile of Youth', 'num': '109', 'i': 'I’m', '#text': 'in Next day she ‘catted’ to one of her friends that ‘he’d better not think  going to take streetcars’'}, {'date': '1953', 'aut': 'W. Brown', 'tit': 'Monkey On My Back', 'edn': '1954', 'num': '99', 'i': ['Cat', 'digging the cat'], '#text': 'was also employed as a verb meaning to talk, while  meant talking aimlessly or at length'}, {'date': ['1960', '1975'], 'aut': 'Wentworth & Flexner', 'tit': 'DAS'}]",to talk; to gossip; to malign,verb,cat,1943,"‘Whitman College Sl.’ in  XVIII:2 Apr. . Gossiping, making disparaging remarks","['1960', '1975']",,cat
1950s–70s,"{'@first': 'yes', 'date': ['1960', '1975'], 'aut': 'Wentworth & Flexner', 'tit': 'DAS', 'num': '91/1', 'b': 'cat', 'i': 'v', '#text': '. To loaf or idle; to spend one’s time idling on street corners'}",to loaf about,verb,cat,"['1960', '1975']",. To loaf or idle; to spend one’s time idling on street corners,"['1960', '1975']",. To loaf or idle; to spend one’s time idling on street corners,cat
2010s,"{'@class': 'new18C', '@first': 'yes', 'date': '2015', 'aut': '150', '#text': '‘4 Door Truck’ [lyrics] All my youngers are savage there catting to grab on the steel'}",to look or an opportunity,verb,cat,2015,‘4 Door Truck’ [lyrics] All my youngers are savage there catting to grab on the steel,2015,‘4 Door Truck’ [lyrics] All my youngers are savage there catting to grab on the steel,cat
2010s,"{'@class': 'new18C', '@first': 'yes', 'date': '2015', 'aut': 'M. Dargg', '#text': '‘Upsuh’ [lyrics] The kittys are calling they’re catting the beige'}",to be need of a given drug,verb,cat,2015,‘Upsuh’ [lyrics] The kittys are calling they’re catting the beige,2015,‘Upsuh’ [lyrics] The kittys are calling they’re catting the beige,cat
2010s,"{'@class': 'new18C', '@first': 'yes', 'date': '2016', 'aut': 'Halem Spartans', '#text': '‘Call Me a Spartan’ [lyrics] Tryna cat stack to a million'}",to amass money (from drug selling),verb,cat,2016,‘Call Me a Spartan’ [lyrics] Tryna cat stack to a million,2016,‘Call Me a Spartan’ [lyrics] Tryna cat stack to a million,cat
