chrlbl,citations,definition,part_of_speech,word,first_citation_date,first_citation_text,last_citation_date,last_citation_text,family
1960s+,"[{'@first': 'yes', 'date': '1966', 'aut': 'C. Stead', 'tit': 'Cotters’ England', 'edn': '1980', 'num': '11', '#text': 'You see? A dick [...] He’s all patches, a makeshift. I said, Now what act is that? And trying to get intimate with the maid'}, {'date': '1989', 'aut': 'D. Waters', 'tit': 'Heathers', 'scaps': ['KK', 'RA'], '#text': '[film script] : What did your boyfriend say when you told him you were moving to Sherwood, Ohio? : Answer him, dick'}]","an unattractive man, esp. one who has an overly high self-image",noun,dick,1966,"You see? A dick [...] He’s all patches, a makeshift. I said, Now what act is that? And trying to get intimate with the maid",1989,"[film script] : What did your boyfriend say when you told him you were moving to Sherwood, Ohio? : Answer him, dick",dick
1960s+,"[{'@first': 'yes', 'date': '1967', 'aut': 'K. Kolb', 'tit': 'Getting Straight', 'num': '83', '#text': 'He looked the type. A dick, all right'}, {'@class': 'N331', 'date': '1967–8', 'aut': 'Baker', 'tit': 'CUSS', 'num': '104', 'i': 'Dick', '#text': 'et al.  A person who always does the wrong thing'}, {'@class': 'N331', 'date': '1983', 'aut': 'R. Price', 'tit': 'Breaks', 'num': '227', '#text': 'Everybody’s a real dick here'}, {'date': '1988', 'aut': 'R. Doyle', 'tit': 'Commitments', 'num': '85', '#text': 'James Brown, yeh dick'}, {'date': '1991', 'aut': 'D. Gaines', 'tit': 'Teenage Wasteland', 'num': '93', '#text': 'Cops are dicks'}, {'@class': 'N331', 'date': '1999', 'aut': 'K. Sampson', 'tit': 'Powder', 'num': '359', 'i': 'dick', 'scaps': 'snot', '#text': 'Alfonse! You ! That child has . . . !'}, {'date': '2000', 'aut': 'N. Griffiths', 'tit': 'Grits', 'num': '293', '#text': 'Yer look like a right dick'}, {'date': '2003', 'tit': 'Bug', '#text': '(Aus.) May [Internet] As long as Bunny did not give himself away as a total dick by speaking [etc.]'}, {'@class': 'new18D', 'date': '2007', 'aut': 'L. Redhead', 'tit': 'Cherry Pie', '#text': '[ebook] ‘Damn you, Chloe, you’ve fucked up my undercover operation, made a dick of yourself and pissed off somebody’s wife’'}, {'@class': 'new', 'date': '2010', 'aut': 'C. Hiaasen', 'tit': 'Star Island', 'edn': '2011', 'num': '47', '#text': '‘Don’t be such a dick,’ Cherry told him'}, {'@class': 'new', 'date': '2010', 'aut': 'L. Redhead', 'tit': 'Thrill City', '#text': '[ebook] ‘Like Rod Thurlow?’ ‘That dick? The trouble with those alpha types is they’re like that all the time’'}, {'@class': 'new16', 'date': '2013', 'aut': 'T. Dorsey', 'tit': 'Riptide Ultra-Glide', 'num': '128', '#text': 'That dick has wounded the dad’s image in their eyes'}, {'@class': 'new18C', 'date': '2017', 'aut': 'V. McDermid', 'tit': 'Insidious Intent', 'edn': '2018', 'num': '209', '#text': '‘I mean, I know he’s a dick, but to kill her?’'}, {'@class': 'new19B', 'date': '2019', 'aut': 'N. Walker', 'tit': 'Cherry', 'num': '41', '#text': 'The owner was a dick but not too bad'}]","a fool, an idiot, any offensive individual, usu. male",noun,dick,1967,"He looked the type. A dick, all right",2019,The owner was a dick but not too bad,dick
1990s+,"{'@first': 'yes', 'date': '1993', 'aut': 'A. Rodriguez', 'tit': 'Spidertown', 'edn': '1994', 'num': '69', 'scaps': 'fucked', '#text': 'I climbed I came I saw I fucken  tha’ bitch [i.e. success] up the ass, Pop. Like did wha’chu didnt have the dick to do, Pop'}","in fig. use, courage, ‘guts’, virility, ambition",noun,dick,1993,"I climbed I came I saw I fucken  tha’ bitch [i.e. success] up the ass, Pop. Like did wha’chu didnt have the dick to do, Pop",1993,"I climbed I came I saw I fucken  tha’ bitch [i.e. success] up the ass, Pop. Like did wha’chu didnt have the dick to do, Pop",dick
mid–late 19C,"[{'@first': 'yes', 'date': '1856', 'aut': '’The Druid’', 'tit': 'Post and Paddock', 'num': '242', '#text': 'A legion of Hard-Riding Dicks are ever at work'}, {'date': ['1864', '1867', '1870'], 'aut': 'Hotten', 'tit': 'Sl. Dict.'}, {'date': '1873', 'tit': 'Sl. Dict.'}, {'date': '1890–1904', 'aut': 'Farmer & Henley', 'tit': 'Sl. and Its Analogues'}]",a riding whip,noun,dick,1856,A legion of Hard-Riding Dicks are ever at work,1890,,dick
mid–late 19C,"[{'@first': 'yes', 'date': '1861', 'aut': 'D. Cook', 'tit': 'Paul Foster’s Daughter', 'num': '268', '#text': 'II No. I’d take my dying dick he hasn’t got a writ in his pocket'}, {'date': '1904', 'aut': '‘G.B. Lancaster’', 'tit': 'Sons O’ Men', 'num': '237', '#text': 'There weren’t no old days; I’ll take my dick on that'}]","an oath, a statement, an affidavit; thus to , to take one’s declaration",noun,dick,1861,II No. I’d take my dying dick he hasn’t got a writ in his pocket,1904,There weren’t no old days; I’ll take my dick on that,dick
1910s,"{'@first': 'yes', 'date': '1916', 'aut': 'A.N. Lyons', 'tit': ['Moly Lane', 'DSUE'], 'edn': '1984', '#text': 'in'}",a perambulator,noun,dick,1916,in,1916,in,dick
None,"[{'@class': 'new17C', 'date': '1905', 'aut': 'F. Hutchison', 'tit': 'Philosophy of Johnny the Gent', 'num': '79', '#text': ""‘[T]hem big cheese coppers thinks nobody's hep to them bein’ dicks who they take off the brass buttons an hide their star?’""}, {'date': '1911', 'aut': 'G. Bronson-Howard', 'tit': 'Enemy to Society', 'num': '162', '#text': 'The ‘dicks’ ain’t givin’ him no protection, see?'}, {'date': '1916', 'aut': 'J. Lait', 'tit': 'Beef, Iron and Wine', 'edn': '1917', 'num': '153', '#text': '‘Canada Kid’ in A plain-clothes dick nails me wit’ my fingers in a rube’s overcoat'}, {'date': '1924', 'aut': 'G. Henderson', 'tit': 'Keys to Crookdom', 'num': '373', '#text': 'The dick and the dip saunter off up to the station'}, {'@class': 'N331', 'date': '1928', 'aut': 'M.C. Sharpe', 'tit': 'Chicago May', 'edn': '1929', 'num': '6', '#text': 'Compare this with the dick’s memoranda, respectively, of ‘larceny’ and ‘assault’'}, {'@class': 'N331', 'date': '1928', 'aut': 'M.C. Sharpe', 'tit': 'Chicago May', 'edn': '1929', 'num': '255', '#text': 'The context is often the only clue the crook has in determining the meaning of some words. A dick may mean a detective, or a policeman'}, {'date': '1930', 'con': '1900s–10s', 'aut': 'Dos Passos', 'tit': ['42nd Parallel', 'USA'], 'edn': '1966', 'num': '290', '#text': 'in There was a dick looking into our faces as if he was trying to remember them'}, {'@class': 'N331', 'date': '1930', 'aut': 'J. Lait', 'tit': 'Put on the Spot', 'num': '33', '#text': 'I’ll make her stand for photos if I have to have three dicks wrastle her'}, {'@class': 'N331', 'date': '1932', 'con': '1919', 'aut': 'Dos Passos', 'tit': ['Nineteen Nineteen', 'USA'], 'edn': '1966', 'num': '562', '#text': 'in I was afraid some dick ’ud recognise me at the station'}, {'@class': 'N331', 'date': '1934', 'con': '1920s', 'aut': 'J.T. Farrell', 'tit': ['Young Manhood', 'Studs Lonigan'], 'edn': '1936', 'num': '444', '#text': 'in ‘Les ain’t drank his last yet, thank God,’ interjected Joe Moonan, the dick'}, {'@class': 'N331', 'date': '1939', 'aut': 'R. Chandler', 'tit': 'Spanish Blood', 'edn': '1946', 'num': '102', '#text': '‘Pearls Are a Nuisance’ in [I] am sitting around here waiting for a flock of dicks to swarm me'}, {'date': '1943', 'aut': 'C. McCullers', 'tit': 'Heart is a Lonely Hunter', 'edn': '1986', 'num': '331', '#text': 'He saw the dicks and in a panic he started to run'}, {'date': '1951', 'aut': 'Cusack & James', 'tit': 'Come in Spinner', 'edn': '1960', 'num': '321', '#text': 'Gotta keep me eyes skinned for Ted next door, he’s just been put on and if you ask me he’s a dark horse. I’ve a feeling he might be in with the dicks'}, {'@class': 'N331', 'date': '1952', 'aut': 'C. Hamilton', 'tit': 'Men of the Und.', 'num': '321', 'i': 'Dick', '#text': ', A detective or policeman'}, {'date': '1958', 'aut': 'Hughes & Bontemps', 'tit': 'Book of Negro Folklore', 'num': '348', '#text': 'Taxi, taxi, taxi, / Drive me to Tennessee. / He said, Drive me, bubber, / ’Cause the dicks is after me'}, {'date': '1965', 'aut': 'B. Jackson', 'tit': 'Get Your Ass in the Water', 'edn': '1974', 'num': '72', '#text': 'He’d turn a few tricks and baffle the dicks, / leavin’ not a clue to find'}, {'date': '1990', 'con': 'early 1950s', 'aut': 'J. Ellroy', 'tit': 'L.A. Confidential', 'num': '100', '#text': 'Sid Hudgens didn’t call so much – he wasn’t a Narco dick now'}]","a police officer, usu. male",noun,dick,1905,‘[T]hem big cheese coppers thinks nobody's hep to them bein’ dicks who they take off the brass buttons an hide their star?’,1990,Sid Hudgens didn’t call so much – he wasn’t a Narco dick now,dick
None,"[{'@first': 'yes', 'date': '1911', 'aut': 'G. Bronson-Howard', 'tit': 'Enemy to Society', 'num': '293', '#text': 'He turned Stevey up while Steve was workin’ on th’ ‘pete,’ and th’ ‘dicks’ rushed in and glomed him'}, {'date': '1916', 'aut': 'J. Lait', 'tit': 'Beef, Iron and Wine', 'edn': '1917', 'num': '26', '#text': '‘Charlie the Wolf’ in We’re a fine pair o’ dicks'}, {'@class': 'N331', 'date': '1928', 'aut': 'J. Callahan', 'tit': ['Man’s Grim Justice', 'Men of the Und.'], 'src': 'Hamilton', 'num': '291', '#text': 'in The dicks tripped me up in the lies that I told'}, {'date': '1928', 'aut': 'M.C. Sharpe', 'tit': 'Chicago May', 'edn': '1929', 'num': ['30', '255'], '#text': 'The pinch had been made by a store-dick in Carson, Pirie & Scott’s establishment. [Ibid.] The context is often the only clue the crook has in determining the meaning of some words. A dick may mean a detective, or a policeman'}, {'circa': '1930', 'aut': 'N. Kimball', 'tit': 'Amer. Madam', 'edn': '1981', 'num': '98', '#text': '(ref. to late 19C) We’d strut in the hotel lobbies, wink at the house dick we knew, but never go for a masher or give the eye to a gentleman'}, {'@class': 'new18C', 'date': '1931', 'aut': 'C.B. Yorke', 'tit': 'Gangster Stories', 'num': 'n.p.', '#text': '‘Snowbound’ in Oct. ‘You’re not such a bad guy for being a dick’'}, {'@class': 'N331', 'date': '1934', 'con': '1920s', 'aut': 'J.T. Farrell', 'tit': ['Young Manhood', 'Studs Lonigan'], 'edn': '1936', 'num': '229', '#text': 'in He was a classily dressed, angelic-faced dick'}, {'@class': 'N331', 'date': '1935', 'aut': 'H. McCoy', 'tit': ['They Shoot Horses, Don’t They?', 'Four Novels'], 'edn': '1983', 'num': '19', '#text': 'in A couple of men moved into the loge [...] ‘They’re dicks,’ Gloria said'}, {'date': '1938', 'aut': 'R. Chandler', 'tit': 'Red Wind', 'edn': '1946', 'num': '16', '#text': '‘Red Wind’ in I didn’t know either of the dicks. You can be in the detecting business a long time and not know all the men'}, {'@class': 'N331', 'date': '1938', 'aut': 'R. Chandler', 'tit': 'Spanish Blood', 'edn': '1946', 'num': '48', '#text': '‘The King in Yellow’ in Are you the house dick here or the house cat?'}, {'@class': 'new', 'date': '1943', 'aut': 'R.L. Bellem', 'tit': 'Dan Turner Hollywood Detective', '#text': '‘Heads You lose’ in  Feb. [Internet] I’m a private dick. That makes me a cop, sort of'}, {'date': '1947', 'aut': 'I. Shulman', 'tit': 'Amboy Dukes', 'num': '70', '#text': 'I guess you don’t like dicks'}, {'date': '1949', 'aut': 'Monteleone', 'tit': 'Criminal Sl.', 'edn': 'rev. edn', 'num': '125', 'scaps': 'house dick', '#text': 'A hotel detective'}, {'date': '1954', 'aut': 'J. Thompson', 'tit': 'Swell-Looking Babe', 'num': '119', '#text': 'Risk Fillmore’s [...] calling the house dick'}, {'date': '1958', 'aut': 'R. Prather', 'tit': 'Scrambled Yeggs', 'num': '36', '#text': 'I have to carry a gun [...] the girls wouldn’t think I was a private dick if I didn’t'}, {'date': '1959', 'aut': 'C. Himes', 'tit': 'Crazy Kill', 'num': '77', '#text': 'You’re too smart for us country dicks in Harlem'}, {'date': '1965', 'aut': 'C. Himes', 'tit': 'Rage in Harlem', 'edn': '1969', 'num': '51', '#text': 'The [...] plainclothes dicks all had their prisoners in tow'}, {'date': '1965', 'aut': 'R.L. Pike', 'tit': 'Mute Witness', 'edn': '1997', 'num': '145', '#text': 'The house dick knows this Rykind character'}, {'@class': 'new18B', 'date': '1970', 'aut': '‘Troy Conway’', 'tit': 'Cunning Linguist', 'edn': '1973', 'num': '46', '#text': 'I shushed her as best I could, using the pillow before she brought the house dicks in on us'}, {'date': '1975', 'aut': 'J. Wambaugh', 'tit': 'Choirboys', 'edn': '1976', 'num': '77', '#text': 'Here’s a mug shot of that dude the dicks want for shanking his old lady'}, {'@class': 'N331', 'date': '1978', 'aut': 'L. Kramer', 'tit': 'Faggots', 'num': '230', '#text': 'Dicks and Dongs! She knew what they were!'}, {'date': '1981', 'aut': 'S. Berkoff', 'tit': ['Decadence', 'Decadence and Other Plays'], 'edn': '1985', 'num': '8', '#text': 'in Decided for a hunch to hire a dick with a nose like a Jew / a private detective'}, {'date': '1983', 'aut': 'A. Payne', 'tit': 'Minder', 'num': '17', '#text': '‘Willesden Suite’  [TV script] You’ve seen it in the movies, they’re called the house dick'}, {'date': '1990', 'aut': 'J. Wambaugh', 'tit': 'Golden Orange', 'edn': '1991', 'num': '35', '#text': 'One team composed of police detectives called itself ‘The Swinging Dicks’'}, {'date': '1996', 'con': '1949', 'aut': 'G. Pelecanos', 'tit': 'Big Blowdown', 'edn': '1999', 'num': '207', '#text': 'The house dick, a fat, bald-headed dude who’d given Matty the fisheye from time to time'}, {'date': '1999', 'tit': 'Guardian', 'num': '81', '#text': 'Guide 5–12 June Hiring a private dick to help locate her natural mother'}, {'date': '2000', 'tit': 'Indep. on Sun.', 'num': '3', '#text': 'Culture 23 July He’s a black private dick'}, {'@class': 'new19A', 'date': '2018', 'aut': 'C. Hammer', 'tit': 'Scrublands', '#text': '[ebook] ‘I’ve been over it a thousand times with the filth, with that fat fuck Walker from Bellington and with the Sydney dicks’'}]","a detective; thus , the security officer in a hotel, office;  a store detective etc",noun,dick,1911,"He turned Stevey up while Steve was workin’ on th’ ‘pete,’ and th’ ‘dicks’ rushed in and glomed him",2018,"[ebook] ‘I’ve been over it a thousand times with the filth, with that fat fuck Walker from Bellington and with the Sydney dicks’",dick
1960s,"{'@first': 'yes', 'date': '1962', 'aut': 'B. Jackson', 'tit': 'Get Your Ass in the Water', 'edn': '1974', 'num': ['115', '148'], '#text': 'Even a cold-blooded dope fiend need a second chance. / Turn him on and he’ll talk some shit, / suck a pussy and give a ditch dick a fit. [Ibid.] There was Little Miss Vi from the Windy City of Chi, / she had a dick [clitoris] so long she had to be circumcised'}",the clitoris,noun,dick,1962,"Even a cold-blooded dope fiend need a second chance. / Turn him on and he’ll talk some shit, / suck a pussy and give a ditch dick a fit. [Ibid.] There was Little Miss Vi from the Windy City of Chi, / she had a dick [clitoris] so long she had to be circumcised",1962,"Even a cold-blooded dope fiend need a second chance. / Turn him on and he’ll talk some shit, / suck a pussy and give a ditch dick a fit. [Ibid.] There was Little Miss Vi from the Windy City of Chi, / she had a dick [clitoris] so long she had to be circumcised",dick
late 19C,"[{'@class': 'new17A', '@first': 'yes', 'date': '1873', 'aut': 'W. Heeley', 'src': 'Yule & Burnell', 'tit': 'Hobson-Jobson', 'edn': '1886', 'num': '245/1', '#text': 'in And Beaufort learned in the law, / And Atkinson the Sage, / And if his looks are white as snow, / ’Tis more from dikk than age!'}, {'@class': 'new17A', 'date': '1888', 'aut': 'Kipling', 'tit': 'Plain Tales from Hills', 'edn': '1889', 'num': '196', '#text': '‘Tod’s Amendment’ ‘But what profit is there in five years and fresh papers? Nothing but dikh, trouble, dikh’'}, {'@class': 'new17A', 'date': '1896', 'aut': 'Fred. J. Fraser', 'tit': 'Belgravia', 'num': '393', '#text': '‘Little Number Three’ in (London) Dec. ‘Thank my stars we are going back to civilization the day after to-morrow. There’s no sport to be got in India nowadays, without the devil’s own dick about it’'}]","trouble, worry",noun,dick,1873,"in And Beaufort learned in the law, / And Atkinson the Sage, / And if his looks are white as snow, / ’Tis more from dikk than age!",1896,"‘Little Number Three’ in (London) Dec. ‘Thank my stars we are going back to civilization the day after to-morrow. There’s no sport to be got in India nowadays, without the devil’s own dick about it’",dick
1960s+,"{'@first': 'yes', 'date': '2000', 'aut': 'F. Kellerman', 'tit': 'Stalker', 'edn': '2001', 'num': '566', '#text': 'That was before Crayton and his cunt wife and all those dick people infected my life'}",mean or offensive,adjective,dick,2000,That was before Crayton and his cunt wife and all those dick people infected my life,2000,That was before Crayton and his cunt wife and all those dick people infected my life,dick
,"{'@first': 'yes', 'date': '2009', 'aut': 'J. Joso', 'tit': 'Soothing Music for Stray Cats', 'num': '42', '#text': 'No one knows what shite passes through your head, so long as you’re not dick enough [...] to splat it in an email'}",stupid,adjective,dick,2009,"No one knows what shite passes through your head, so long as you’re not dick enough [...] to splat it in an email",2009,"No one knows what shite passes through your head, so long as you’re not dick enough [...] to splat it in an email",dick
mid-19C,"[{'@first': 'yes', 'date': ['1864', '1867', '1870'], 'aut': 'Hotten', 'tit': 'Sl. Dict.'}, {'@class': 'N331', 'date': '1873', 'tit': 'Sl. Dict.'}, {'date': '1888', 'aut': 'J. Runciman', 'tit': 'Chequers', 'num': '78', '#text': 'I dicked a bar and a pash-crooner (I saw a sovereign and a half-crown)'}, {'@class': 'new', 'date': '1894', 'tit': 'Pall Mall Gaz.', 'num': '3/2', '#text': '4 July ’Ere’s a tec. D’yer dick his goggles and ’is blanky daisies'}]","to look at, to see",verb,dick,"['1864', '1867', '1870']",,1894,4 July ’Ere’s a tec. D’yer dick his goggles and ’is blanky daisies,dick
1940s+,"[{'@first': 'yes', 'date': '1942', 'aut': 'Randolph & Legman', 'tit': 'Ozark Folksongs and Folklore', 'edn': '1992', 'num': '327', '#text': 'in  I When cherries are ripe they ought to be picked, / When a girl is sixteen she ought to be dicked'}, {'date': '1964', 'aut': 'Poston', 'tit': 'AS', 'num': '118', 'i': ['to dick', 'pricking'], '#text': '‘Problems in the Study of Campus Sl.’ in  XXXIX:2 The two associated verbs are either rare (as in  [someone]) or seldom employed, if at all, for obscene purposes; I have never heard a student refer to  a girl'}, {'date': '1974', 'aut': 'R. Stone', 'tit': 'Dog Soldiers', 'edn': '1976', 'num': '249', '#text': 'I was dicking this wiggy nurse'}, {'date': '1993', 'aut': 'R. Shell', 'tit': 'Iced', 'num': '13', '#text': 'Girls we were dickin’. Guys that we heard wanted to dick our sister'}, {'@class': 'N331', 'date': '1999', 'tit': 'Hip-Hop Connection', 'num': '29', '#text': 'Apr. A spot of downlow dickin’ is a popular hobby'}, {'@class': 'N331', 'date': '2000', 'aut': 'W. Shaw', 'tit': 'Westsiders', 'num': '11', '#text': '‘Keydawg’ is also an unwieldy acronym for ‘Kimeyo Extra Yard Dickin’ All Women Good’'}, {'date': '2001', 'aut': '‘Mystikal’', 'tit': 'Tarantula', '#text': '‘Pussy Crook’ [lyrics] on [album] Callin all cars, callin all cars / Be on the look out for a pussy vandalism. Over / A pussy bandit / Suspect is known in many states for dickin yo woman'}, {'@class': 'new', 'date': '2010', 'aut': 'A. Steinberg', 'tit': 'Running the Books', 'num': '82', '#text': 'So you need to be dicked down and licked down?'}, {'@class': 'new19a', 'date': '2017', 'aut': '1011', '#text': ""‘Play for the Pagans’ [lyrics] Peng gyal on man from kway / Man dick that down til I'm feeling pleased""}, {'@class': 'new18D', 'date': '2018', 'tit': 'Twitter', '#text': '17 Aug. [Internet] Your daddy was dicking your first stepmom while he was still married to your mommy, and then he was dicking your current stepmom while he was still married to your other stepmom'}]","of a man, to have sexual intercourse",verb,dick,1942,"in  I When cherries are ripe they ought to be picked, / When a girl is sixteen she ought to be dicked",2018,"17 Aug. [Internet] Your daddy was dicking your first stepmom while he was still married to your mommy, and then he was dicking your current stepmom while he was still married to your other stepmom",dick
1950s+,"{'@first': 'yes', 'date': '1990', 'con': 'early 1950s', 'aut': 'J. Ellroy', 'tit': 'L.A. Confidential', 'num': '99', '#text': 'One major class transfer requirement dicked'}","to ruin, to botch, to make a mess of; thus",verb,dick,1990,One major class transfer requirement dicked,1990,One major class transfer requirement dicked,dick
1960s+,"[{'@first': 'yes', 'date': '1980', 'tit': 'AS', 'num': 'LV:3 235', '#text': 'in ‘Miscellany’ in Dick Nixon before he dicks you'}, {'@class': 'N331', 'date': '1989', 'aut': 'P. Munro', 'tit': 'Sl. U.'}, {'date': '1991', 'aut': 'M. Myers', 'tit': 'Wayne’s World', 'scaps': 'Cassandra', '#text': 'et al.  [film script] : The club owner is trying to dick me out of some money'}, {'@class': 'N331', 'date': '1993', 'aut': 'A. Rodriguez', 'tit': 'Spidertown', 'edn': '1994', 'num': '14', '#text': 'If he gets away with that, every li’l pancho be dickin’ me up the ass'}, {'date': '1993', 'aut': 'B. Moore', 'tit': 'Lex. of Cadet Lang.', 'num': '113', 'b': ['dicked around, to be', 'to be dicked'], '#text': '(also ) to be given an annoying duty, especially an administrative one'}]","a synon. for : to trick or deceive, to be unfair to, to treat meanly, to victimize",verb,dick,1980,in ‘Miscellany’ in Dick Nixon before he dicks you,1993,"(also ) to be given an annoying duty, especially an administrative one",dick
1970s+,"[{'@first': 'yes', 'date': '1994', 'tit': 'www.freegaysex.com', '#text': '‘The Coke Head’ at  11 Feb. [Internet] ‘Mmmf, mmf, mmf,’ he said as I mouthed his dick and dicked his mouth'}, {'date': '2008', 'aut': 'M. Kirwan', 'tit': 'www.kirwanarts.com', '#text': '‘Too Damn Hot’ at  [Internet] By the time I had him out in the living room in the sling and deep-dicked him for all he was worth, he had already come twice and was whimpering from the sensory overload'}, {'date': '2008', 'tit': 'www.gaydemon.com', '#text': '‘Bareback Virgin’  [Internet] The pillow was cast aside and he instead had his face against my body, voraciously kissing my chest, neck and face as I long-dicked his virgin hole'}]",to sodomize,verb,dick,1994,"‘The Coke Head’ at  11 Feb. [Internet] ‘Mmmf, mmf, mmf,’ he said as I mouthed his dick and dicked his mouth",2008,"‘Bareback Virgin’  [Internet] The pillow was cast aside and he instead had his face against my body, voraciously kissing my chest, neck and face as I long-dicked his virgin hole",dick
2000s,"{'@first': 'yes', 'date': '2003', 'aut': 'McGill', 'tit': 'Reed Dict. of N.Z. Sl.'}","to beat, to defeat",verb,dick,2003,,2003,,dick
mid-19C-1910s,"[{'@class': 'new17A', '@first': 'yes', 'date': '1841', 'aut': 'F.J. Bellew', 'tit': 'Asiatic Jrnl & Mthly Register', 'num': '52', 'i': ['budlee', 'kummadan', 'dicks', 'kuddum ootou', 'gallees', 'Jacks'], '#text': '‘Memoirs of a Griffin’ in May However, I don’t think we have gained much by his  (successor), our new  (commandant) [...] who  our lives out with  (drill) [...] and  (abuses) the  (sepoys)'}, {'@class': 'new17A', 'date': '1865', 'aut': 'W.W. Knollys', 'tit': 'Misses and Matrimony', 'num': '69', '#text': 'Mrs. Fletcher was complaining the other day to aunt about her servants. She said they ‘dicked’ her so. [...] At last, I found out that to ‘dick’ meant in Hindustani to bother'}, {'@class': 'new17A', 'date': '1877', 'aut': 'A. Allardyce', 'tit': 'Blackwood’s Edinburgh Mag.', 'num': '549/2', '#text': '‘The Anglo-Indian Tongue’ in May A ‘mufsid’ is a troublesome fellow who annoys the court with complaints of his own, and does his best to foster disputes among his neighbours; and it is socially used of a person who ‘dikks’ or pesters one with petitions, or with his company – the bore of English society'}, {'@class': 'new17A', 'date': '1885', 'aut': 'Kipling', 'src': 'Pinney', 'tit': 'Kipling’s India', 'edn': '1986', 'num': '65', '#text': 'in I am the Junior Civilian horribly dikked by the Superior Being, and squabbling with a tactless, factious Municipal Committee'}, {'@class': 'new17A ind', 'date': '1899', 'aut': 'B. Mitford', 'tit': 'Ruby Sword', 'num': '97', '#text': '‘We don’t want to be ‘dikked’ by a lot of niggers,’ grunted Bracebrydge, in an audible aside'}, {'@class': 'new17A uk', 'date': '1904', 'aut': 'B. Mitford', 'tit': 'Sirdar’s Oath', 'num': '168', '#text': '‘I don’t want to be ‘dikked’ with Raynier’s official affairs. As if I hadn’t enough of my own'}, {'@class': 'new17A', 'date': '1913', 'aut': 'H. Hervey', 'tit': 'European in India', 'num': '19', 'i': ['dik', 'moonshee'], '#text': '‘And I tell you what, if you  (bother) me much more [...] I shall, when I finger the money, come here again and give you a scramble with the coin instead of paying my !’'}]",to annoy or pester,verb,dick,1841,"‘Memoirs of a Griffin’ in May However, I don’t think we have gained much by his  (successor), our new  (commandant) [...] who  our lives out with  (drill) [...] and  (abuses) the  (sepoys)",1913,"‘And I tell you what, if you  (bother) me much more [...] I shall, when I finger the money, come here again and give you a scramble with the coin instead of paying my !’",dick
