chrlbl,citations,definition,part_of_speech,word,first_citation_date,first_citation_text,last_citation_date,last_citation_text,family
mid-19C+,"[{'@first': 'yes', 'date': '1871', 'aut': 'L.H. Bagg', 'tit': 'Four Years at Yale', 'num': '44', 'i': ['Dog', 'put on dog'], '#text': ', style, splurge. To , is to make a flashy display, to cut a swell'}, {'date': '1894', 'aut': 'M.H. Foote', 'tit': 'Coeur d’Alene', 'num': '88', '#text': 'The old man puts on a heap o’ dog'}, {'@class': 'N331', 'date': '1897', 'aut': 'A.H. Lewis', 'tit': 'Wolfville', 'num': '36', '#text': 'All ’round we wouldn’t have put on more dog if we’d been plantin’ Enright'}, {'@class': 'N331', 'date': '1900', 'aut': 'Ade', 'tit': 'More Fables in Sl.', 'edn': '1960', 'num': '158', '#text': 'It is a great Satsifaction to get up in a Lodge Hall and put on a lot of Ceremonial Dog'}, {'date': '1901', 'aut': 'W. Irwin', 'tit': 'Love Sonnets of a Hoodlum', 'num': 'n.p.', '#text': 'VI Rubber, thou scab! Don’t throw on so much spaniel!'}, {'date': '1903', 'aut': 'A. Adams', 'tit': 'Log Of A Cowboy', 'num': '243', '#text': 'Old Joe’s putting on as much dog as though he was asking the Colonel for his daughter'}, {'@class': 'new', 'date': '1904', 'tit': 'Sun. Times', 'num': '1/1', '#text': '(Perth) 13 Nov. One blatant upholder of Parliamentary ‘dog’ makes a point of bilking his creditors'}, {'date': '1904', 'aut': 'Ade', 'tit': 'True Bills', 'num': '102', '#text': '‘The Fable of the Misdirected Sympathy’ in The only thing that makes me Sore is to think that all of this Hot Dog you’re throwin’ on comes out of the Pockets of poor, hard-workin’ Guys, such as me'}, {'@class': 'new', 'date': '1904', 'tit': 'Sun. Times', 'num': '1/1', '#text': '(Perth) 25 Dec. On a two-ten-a-week screw he puts on dog enough for a duke'}, {'date': '1905', 'aut': 'H. Green', 'tit': 'Actors’ Boarding House', 'edn': '1906', 'num': '58', '#text': 'My heavings, I wisht you’d see the dog Smathers an’ Holler puts on'}, {'date': '1905', 'tit': 'Sporting Times', 'num': '2/3', '#text': '15 Apr. What ho, with yer ‘Bond Street’! Throwin’ on a heap o’ dog, ain’t yer, Joe?'}, {'@class': 'new', 'date': '1906', 'tit': 'Sun. Times', 'num': '4/8', '#text': '(Perth) 30 Sept. Wouldn’t we pile on the pup— / My Kerlonial oath, we would!'}, {'@class': 'new', 'date': '1907', 'tit': 'Truth', 'num': '5', '#text': '‘A Cronk Camp’ (Wellington)  19 Jan. This Dusky Colored Cove put on a considerable amount of ‘dog’'}, {'@class': 'N331', 'date': '1908', 'tit': 'Bulletin', 'num': 'xii/3', '#text': '(Sydney) 20 Aug. ‘Wotto, Piggy!’ ‘Hi there, Tit!’ / ‘Don’t she put on dog er bit?’'}, {'date': '1910', 'tit': 'Bulletin', 'num': '19/2', '#text': '(Sydney) 15 Dec. Most people as come from there goes to a cheap boarding-house, and has their letters addressed to some swell hotel, and calls round there twice a day to buy a drink an’ put on dorg'}, {'date': '1911', 'aut': 'S. Ford', 'tit': 'Torchy', 'num': '53', '#text': 'She didn’t try to carry any dog; but just blazes ahead and spiels out the talk'}, {'date': '1915', 'aut': 'C.J. Dennis', 'tit': 'Songs of a Sentimental Bloke', 'num': '19', '#text': '‘The Intro’ in But strike! The way she piled on dawg! Yer’d think / A bloke was givin’ backchat to the Queen'}, {'@class': 'N331', 'date': '1920', 'aut': 'R. Lardner', 'tit': 'Big Town', '#text': '[intro] Lady Perkins...a society dame who could really put on the dog'}, {'date': '1922', 'aut': 'E. Dyson', 'tit': 'Missing Link', 'num': 'Ch. ii', '#text': '[Internet] You could alwiz put on dog. You sold flathead, Jinny, but I give the devil his due – you did it like a duchess'}, {'@class': 'N331', 'date': '1923', 'aut': 'H.C. Witwer', 'tit': 'Fighting Blood', 'num': '106', '#text': 'I put on no more dog from then until I had a real bankroll'}, {'@class': 'N331', 'date': '1927', 'aut': 'C. Woofter', 'tit': 'AS', 'num': '362', '#text': '‘Dialect Words and Phrases from West-Central West Virginia’ in  II:8 See how she is putting on dog this evening!'}, {'date': '1928', 'aut': 'J. Callahan', 'tit': 'Man’s Grim Justice', 'num': '52', '#text': 'Red was a great fellow for putting on the dog'}, {'@class': 'N331', 'date': '1934', 'con': '1920s', 'aut': 'J.T. Farrell', 'tit': ['Young Manhood', 'Studs Lonigan'], 'edn': '1936', 'num': '380', '#text': 'in It was all artificial. They were trying to put on the dog, show that they were lace-curtain Irish, and lived in steam-heat'}, {'date': '1934', 'aut': 'T. Wood', 'tit': 'Cobbers', 'num': '102', '#text': 'Cars carry such extravagant cargoes that I believe you might go about this casual friendly land with a puma on the running board, and be accused of nothing worse than ‘putting on dog’'}, {'@class': 'N331', 'date': '1937', 'aut': 'J. Curtis', 'tit': 'There Ain’t No Justice', 'num': '164', '#text': 'Well, they’ve got up to a lot of hankey-pankey, you know, worshipping the devil, putting on a lot of dog, and raising the dead and all that caper'}, {'@class': 'N331', 'date': '1939', 'aut': 'K. Tennant', 'tit': 'Foveaux', 'num': '134', '#text': 'Mrs. Blore considered that Mrs. Sampson ‘put on dog’'}, {'@class': 'N331', 'date': '1945', 'aut': 'Botkin', 'tit': 'Lay My Burden Down', 'num': '143', '#text': 'Missus put on the dog (as the niggers says now)'}, {'date': '1947', 'aut': 'S. Lewis', 'tit': 'Kingsblood Royal', 'edn': '2001', 'num': '5', '#text': 'My, my, don’t they put on the dog in – what’s the name of this town again?'}, {'date': '1949–51', 'aut': 'M. Daly', 'tit': 'Profile of Youth', 'num': '142', '#text': 'in It’s silly to dog up a car with signs and coon tails'}, {'date': '1954', 'aut': 'B. Appel', 'tit': 'Sweet Money Girl', 'num': '64', '#text': 'My supervisor thought Maxie was somebody, the way she was putting on the dog'}, {'date': '1960', 'aut': 'P. Rabe', 'tit': 'Murder Me for Nickels', 'edn': '2004', 'num': '29', '#text': 'Jack [...] you don’t have to put on the dog for Mister Stonewall'}, {'date': '1963', 'aut': 'G. Lambert', 'tit': 'Inside Daisy Clover', 'edn': '1966', 'num': '160', '#text': 'Melora joins us and has obviously gotten over it, she couldn’t put on more dog'}, {'@class': 'N331', 'date': '1966', 'aut': 'B. Reckord', 'tit': 'Skyvers', 'num': 'I ii', '#text': '’E just starts talkin’ loud to me and puttin’ on the dog like, so she could ’ear what a nice boy ’e was'}, {'date': '1972', 'aut': 'K. Bonfiglioli', 'tit': 'Don’t Point That Thing at Me', 'edn': '1991', 'num': '133', '#text': 'I did not hesitate. It was time to put on a bit of dog'}, {'@class': 'N331', 'date': '1972', 'aut': 'Mitchell-Kernan', 'src': 'Kochman', 'tit': 'Rappin’ and Stylin’ Out', 'num': '333', '#text': '‘Signifying, loud-talking and marking’, in She quoted the following comment from Pearl in a style carefully articulated in order to depict her as ‘putting on the dog,’ parodying gestures which gave the impression that Pearl is preposturously affected'}, {'date': '1989', 'aut': 'H. Rawson', 'tit': 'Dict. of Invective', 'edn': '1991', 'num': '120', 'i': 'put on the dog', '#text': 'Others may sneer at those who  by getting all dressed up'}, {'date': '1990', 'aut': 'S. Morgan', 'tit': 'Homeboy', 'num': '299', '#text': 'Everyone put on the Big Dog'}, {'@class': 'new us', 'date': '2010', 'aut': 'R. Mihalko', 'tit': 'Road Kill', 'num': '27', '#text': 'Oh my God, she’s really putting on the dog tonight. She reserves that bell for special occasions'}]","to show off, to put on airs; to do something energetically, noisily",phrase,put on (the) dog,1871,", style, splurge. To , is to make a flashy display, to cut a swell",2010,"Oh my God, she’s really putting on the dog tonight. She reserves that bell for special occasions",dog
1970s,"{'@first': 'yes', 'date': '1974', 'aut': 'D. Goines', 'tit': 'Swamp Man', 'num': '62', '#text': 'He went down to the Wilson’s plantation and put on the dog'}",to have sexual intercourse,phrase,put on (the) dog,1974,He went down to the Wilson’s plantation and put on the dog,1974,He went down to the Wilson’s plantation and put on the dog,dog
,"{'@first': 'yes', 'date': '1680', 'tit': 'Merry Maid of Islington', 'num': '15', 'scaps': ['isa.', 'marg.'], '#text': ': I have but one doubt. : What may be that I am not a Gentlewoman, you shall know that there’s many a Gentlewoman has stroakt the Dog'}",to have sexual intercourse,phrase,stroke the dog,1680,": I have but one doubt. : What may be that I am not a Gentlewoman, you shall know that there’s many a Gentlewoman has stroakt the Dog",1680,": I have but one doubt. : What may be that I am not a Gentlewoman, you shall know that there’s many a Gentlewoman has stroakt the Dog",dog
1960s+,"[{'@first': 'yes', 'date': '1961', 'aut': 'C. Himes', 'tit': 'Pinktoes', 'edn': '1989', 'num': '82', '#text': 'Wallace went once more to water the dog'}, {'date': '1988', 'aut': 'J. McDonald', 'tit': 'Dict. of Obscenity etc.', 'num': '20', 'i': ['Shit', 'do one’s duty', 'take the dog for a walk'], '#text': 'Business  [...] Other euphemisms comparable in their evasiveness include ,'}, {'date': '2003', 'aut': 'McGill', 'tit': 'Reed Dict. of N.Z. Sl.', 'num': '207', '#text': 'take the dog for a walk To urinate. ANZ'}]",to urinate or to defecate,phrase,take the dog for a walk,1961,Wallace went once more to water the dog,2003,take the dog for a walk To urinate. ANZ,dog
mid-19C–1940s,"[{'@first': 'yes', 'date': '1885', 'tit': 'Bulletin', 'num': '14/1', '#text': '(Sydney) 24 Jan. The Canadians have ‘turned dog,’ to use an inelegant but expressive vulgarism, upon their pet'}, {'date': '1887', 'tit': 'Bulletin', 'num': '8/1', '#text': '(Sydney) 29 Oct. All the Powers seem to be against [the French], and – last hope of all – Councillor Peterkin [...] ‘turns dog’ on them'}, {'date': '1888', 'aut': '‘Rolf Boldrewood’', 'tit': 'Robbery Under Arms', 'edn': '1922', 'num': '36', '#text': 'Are you going to turn dog, now that you know the way in?'}, {'date': '1890', 'tit': 'Bulletin', 'num': '10/1', '#text': '(Sydney) 2 Aug. O Blessed Interpreter! / Scene – Suburban Police-court / [...] Witness: ‘Why, he meant he’d biff me if I squealed or turned dorg on him.’'}, {'date': '1901', 'aut': '‘Rolf Boldrewood’', 'tit': 'In Bad Company', 'num': '43', '#text': 'They’ve turned dog on the squatters as trusted ’em'}, {'date': '1903', 'aut': 'J. Furphy', 'tit': 'Such is Life', 'num': '202', '#text': '‘You should be loyal to your employ,’ replied Smythe severely. ‘Meanin’ I shouldn’t turn dog?’'}, {'date': '1911', 'aut': 'L. Stone', 'tit': 'Jonah', 'num': '45', '#text': 'W’y, y’ain’t goin’ ter turn dawg on me, Jonah, are yez?'}, {'date': '1919', 'aut': 'W.H. Downing', 'tit': 'Digger Dialects', 'num': '51', 'scaps': 'turn dog', '#text': '(vb.) — Deceive [...] betray'}, {'date': '1924', 'con': 'WWI', 'aut': 'A.G. Pretty', 'tit': 'Gloss. Sl. [...] in the A.I.F. 1921–1924', 'num': 'n.p.', 'scaps': 'turn dog', '#text': '(rev. t/s) . Betray'}, {'date': '1941', 'aut': 'K. Tennant', 'tit': 'Battlers', 'num': '274', '#text': 'Old Sharkey turned dog on us, didn’t he, Bet? Said he’d get me for abduction'}]","to become an informer, to inform on",phrase,turn dog,1885,"(Sydney) 24 Jan. The Canadians have ‘turned dog,’ to use an inelegant but expressive vulgarism, upon their pet",1941,"Old Sharkey turned dog on us, didn’t he, Bet? Said he’d get me for abduction",dog
late 19C-1910s,"[{'@class': 'new', '@first': 'yes', 'date': '1895', 'tit': 'Truth', 'num': '1/6', '#text': '(Sydney) 17 Mar. We find men, who were returned to secure justice for the poor, ‘turning dog’ on the toilers as soon as they fancy their own interest is in danger'}, {'circa': '1905', 'aut': 'J. Furphy', 'tit': 'Buln-Buln and the Brolga', 'edn': '1948', '#text': '[Internet] It makes me shiver to think about turnin’ dog on sich nice people as these is'}, {'date': '1910', 'tit': 'Bulletin', 'num': '13/1', '#text': '(Sydney) 22 Sept. You may do everything in the world for a Kanaka – you may even save his life; but he will always turn dog on you sooner or later – generally sooner. If it is later – well, he turns more dog to make up for the delay'}, {'@class': 'new', 'date': '1932', 'tit': 'Eve. Post', 'num': '19/6', '#text': '(Wellington) 19 Dec. I could go on livin’ [...] for ’nother twenty year’ — o’ course if me old ticker doesn’t turn dog on me'}, {'date': '1939', 'aut': 'J. Campbell', 'tit': 'Babe is Wise', 'num': '95', '#text': 'Turning dog on me, are you, eh, you little Yiddish rotter!'}]","to let down, to ‘bite the hand that feeds you’",phrase,turn dog,1895,"(Sydney) 17 Mar. We find men, who were returned to secure justice for the poor, ‘turning dog’ on the toilers as soon as they fancy their own interest is in danger",1939,"Turning dog on me, are you, eh, you little Yiddish rotter!",dog
1900s,"{'@first': 'yes', 'date': '1902', 'tit': 'Bulletin', 'num': '13/3', '#text': '(Sydney) 5 July My husband watched, found me out and kicked me into the street. I appealed singly to the lodgers, but both turned dog, and refused to assist me either with money or advice.'}",to become unkind (and treat someone cruelly),phrase,turn dog,1902,"(Sydney) 5 July My husband watched, found me out and kicked me into the street. I appealed singly to the lodgers, but both turned dog, and refused to assist me either with money or advice.",1902,"(Sydney) 5 July My husband watched, found me out and kicked me into the street. I appealed singly to the lodgers, but both turned dog, and refused to assist me either with money or advice.",dog
,"{'@class': 'new', '@first': 'yes', 'date': '1905', 'tit': 'Sun. Times', 'num': '4/7', '#text': '(Perth) 12 Mar. He turned dog on his favorite pastime of jumping over balconies and diving through plate-glass saloon doors, and went in instead for establishing records in the matter of smashing up sundry brands of vehicles'}","to abandon, to give up on",phrase,turn dog,1905,"(Perth) 12 Mar. He turned dog on his favorite pastime of jumping over balconies and diving through plate-glass saloon doors, and went in instead for establishing records in the matter of smashing up sundry brands of vehicles",1905,"(Perth) 12 Mar. He turned dog on his favorite pastime of jumping over balconies and diving through plate-glass saloon doors, and went in instead for establishing records in the matter of smashing up sundry brands of vehicles",dog
1910s,"{'@first': 'yes', 'date': '1910', 'tit': 'Bulletin', 'num': '10/3', '#text': '(Sydney) 6 Oct. [T]hey had received 2s. 6d. each to run stiff, and had been entrusted with treasure to the amount of 7s. 6d. with which to stiffen three other footballers. As one of the men who was to turn dog for 2s. 6d. was a crack player, [...] it was felt that the square thing hadn’t been done'}",to betray; to take a bribe,phrase,turn dog,1910,"(Sydney) 6 Oct. [T]hey had received 2s. 6d. each to run stiff, and had been entrusted with treasure to the amount of 7s. 6d. with which to stiffen three other footballers. As one of the men who was to turn dog for 2s. 6d. was a crack player, [...] it was felt that the square thing hadn’t been done",1910,"(Sydney) 6 Oct. [T]hey had received 2s. 6d. each to run stiff, and had been entrusted with treasure to the amount of 7s. 6d. with which to stiffen three other footballers. As one of the men who was to turn dog for 2s. 6d. was a crack player, [...] it was felt that the square thing hadn’t been done",dog
2000s,"{'@class': 'new19B', '@first': 'yes', 'date': '2000', 'tit': 'Hartford Courant', 'num': '27/4', '#text': '(CT) sect. D 5 Sept. G’Day from Down Under [...] Cut a dog in half — flatulence'}",to belch,phrase,cut a dog in half,2000,(CT) sect. D 5 Sept. G’Day from Down Under [...] Cut a dog in half — flatulence,2000,(CT) sect. D 5 Sept. G’Day from Down Under [...] Cut a dog in half — flatulence,dog
1960s+,"[{'@first': 'yes', 'date': '1962', 'tit': 'Bulletin', 'num': '39', '#text': '20 Oct. He [Thomas Aikens] once announced that ‘whatever rules the Speaker might lay down, Marquis of Queensberry, Rafferty or Dog and Goanna’, they would all suit him and he would ‘give no quarter and ask none’'}, {'date': '1979', 'tit': 'Australian', 'num': '13', 'org': 'GAW4', '#text': '1 Dec. When it comes to takeovers in the business world, Mr Bjelke Petersen wants a Marquis of Queensberry style conduct observed, not the dog and goanna rules and tactics so often displayed in his parliament'}, {'@class': 'new', 'date': '1999', 'aut': 'P. Temple', 'tit': 'Black Tide', 'edn': '2012', '#text': '[ebook] This time, dog and goanna rules. Rolled the prick, rolled and boned him'}]",no rules at all,phrase,dog and goanna rules,1962,"20 Oct. He [Thomas Aikens] once announced that ‘whatever rules the Speaker might lay down, Marquis of Queensberry, Rafferty or Dog and Goanna’, they would all suit him and he would ‘give no quarter and ask none’",1999,"[ebook] This time, dog and goanna rules. Rolled the prick, rolled and boned him",dog
1950s+,"[{'@first': 'yes', 'date': '1957', 'con': '1916', 'aut': 'B. Hecht', 'tit': 'Charlie', 'num': '14', '#text': 'Black Jack Pershing [...] dubbed it ‘Colonel Foreman’s Dog and Pony Show.’'}, {'date': '1978', 'aut': 'A. Maupin', 'tit': 'Tales of the City', 'edn': '1984', 'num': '82', '#text': 'I have a dog-and-pony show for fartface Siegel this morning'}, {'date': '1985', 'aut': 'Commander J. Meacham', 'tit': 'N.Y. Times', 'num': 'n.p.', 'org': 'R', '#text': '4 Jan. I have never in my life assembled such a pack of truly gargantuan falsehoods. The reporters will think we are putting on a horse and dog show when we try to sell them this crap'}, {'date': '1989', 'aut': 'P. Coyote', '#text': 'interview [Internet] There was a certain amount of ramma-lammah that we would do for other people, certain dog and pony shows we would put on to hustle'}, {'date': '1994', 'aut': 'N. McCall', 'tit': 'Makes Me Wanna Holler', 'edn': '1995', 'num': '256', '#text': 'I cursed myself for letting them put me through that dog and pony show'}, {'date': '2005', 'aut': 'J. Stahl', 'tit': 'I, Fatty', 'num': '157', '#text': 'That’s [i.e. wholesomeness] what these dog-and-pony shows were all about'}, {'@class': 'new', 'date': '2010', 'con': '1973', 'aut': 'C. Stella', 'tit': 'Johnny Porno', 'num': '19', '#text': 'The spotlight they gave that commission was nothing more than a dog and pony show'}, {'@class': 'new17C', 'date': '2017', 'aut': 'D. Winslow', 'tit': 'The Force', '#text': '[ebook] Just about everything I said in there was bullshit [...] That was a dog-and-pony show to satisfy the suits'}]","any elaborately formal occasion, used for official briefings, public relations etc",phrase,dog and pony show,1957,Black Jack Pershing [...] dubbed it ‘Colonel Foreman’s Dog and Pony Show.’,2017,[ebook] Just about everything I said in there was bullshit [...] That was a dog-and-pony show to satisfy the suits,dog
late 16C–early 19C,"[{'@first': 'yes', 'date': '1599', 'aut': 'Dekker', 'tit': 'Shoemaker’s Holiday', 'num': 'VI i', '#text': 'My master will be as proud as a dog in a doublet, all in beaten damask and velvet'}, {'@class': 'new16', 'date': '1652', 'tit': 'Laughing Mercury', 'num': '185', 'i': ['Mullipuffs', 'Boares', 'Herrings', 'Holland'], '#text': '15-22 Sept. How now my Dutch , my fat  in doublets, What price  in  now? Have ye not fish’d fair and caught a frogg?'}, {'@class': 'edited', 'date': '1659', 'tit': 'Mercurius Democritus', 'num': '101', '#text': '10-26 Aug. He’s as pert as an Ape in a Doublet'}, {'@class': 'edited', 'date': '1672', 'aut': 'J. Phillips', 'tit': 'Maronides', 'edn': '1678', 'num': '131', '#text': 'And make me thus forget all grace; / Dog in a Doublet that I was'}, {'date': '1693', 'aut': 'Urquhart', 'tit': 'Gargantua and Pantagruel', 'edn': '1927', 'num': '436', '#text': '(trans.)  I Bk III Henc, mastiffs, dogs in a doublet, get you behind, aloof, villains'}, {'date': '1714', 'aut': 'A. Smith', 'tit': 'Lives of Most Noted Highway-men etc.', 'num': '39', '#text': 'I You Dog in a Doublet, do you Presume to Catechize better Christians than yourself?'}, {'@class': 'edited', 'date': '1748', 'tit': 'Caledonian Mercury', 'num': '1/2', '#text': '29 Mar. T signifies Tyburn, [...] D Dog-in-a-Doublet'}, {'date': '1796', 'aut': 'Grose', 'tit': 'Classical Dict. of the Vulgar Tongue', 'edn': '3rd edn', 'num': 'n.p.', 'scaps': 'Dog in a Doublet', '#text': '. A daring, resolute fellow. In Germany and Flanders the boldest dogs used to hunt the boar, having a kind of buff doublet buttoned on their bodies, Rubens has represented several so equipped, so has Sneyders'}, {'date': '1811', 'tit': 'Lex. Balatronicum', '#text': '[as cit. 1796]'}, {'date': '1823', 'aut': 'Egan', 'tit': 'Grose’s Classical Dict. of the Vulgar Tongue'}, {'date': '1894', 'aut': 'J. Salisbury', 'tit': 'Gloss. Words and Phrs. in S.E. Worcestershire', 'num': '6', '#text': 'A mere dog in a doublet = A mean pitiful creature'}]","a daring, bold person; thus , very proud; , a pitiful figure, one who shows off to no avail",phrase,dog in a doublet,1599,"My master will be as proud as a dog in a doublet, all in beaten damask and velvet",1894,A mere dog in a doublet = A mean pitiful creature,dog
1980s,"{'@first': 'yes', 'date': '1986', 'aut': 'R. Beckett', 'tit': 'Dinkum Aussie Dict.', 'num': '21', '#text': 'Dogs are barking: A hot racecourse tip as in, ‘Everyone know’s he’s got a chance, all the bloody dogs are barking.’'}",used to imply that one has a ‘hot tip’ on a racehorse,phrase,dogs are barking,1986,"Dogs are barking: A hot racecourse tip as in, ‘Everyone know’s he’s got a chance, all the bloody dogs are barking.’",1986,"Dogs are barking: A hot racecourse tip as in, ‘Everyone know’s he’s got a chance, all the bloody dogs are barking.’",dog
late 18C–early 19C,"[{'@first': 'yes', 'date': ['1785', '1788', '1796'], 'aut': 'Grose', 'tit': 'Classical Dict. of the Vulgar Tongue'}, {'date': '1811', 'tit': 'Lex. Balatronicum'}, {'date': '1823', 'aut': 'Egan', 'tit': 'Grose’s Classical Dict. of the Vulgar Tongue'}]",a phr. used to alert someone whose shirt is hanging out,phrase,dogs have not dined,"['1785', '1788', '1796']",,1823,,dog
1930s,"[{'@first': 'yes', 'date': '1926', 'aut': 'Maines & Grant', 'tit': 'Wise-crack Dict.', 'num': '9/1', '#text': 'Hot puppies in a haystack – Frankfurters and sauerkraut'}, {'date': '1939', 'tit': 'Chronicle-Telegram', 'num': '2 1/4', '#text': '(Elyria, OH) 25 Aug. sect. Two poached eggs on toast should not be called ‘Adam and Eve on a raft,’ nor should frankfurters and sauerkraut be referred to as ‘dogs in the grass.’'}]",frankfurters and sauerkraut,phrase,dogs in the grass,1926,Hot puppies in a haystack – Frankfurters and sauerkraut,1939,"(Elyria, OH) 25 Aug. sect. Two poached eggs on toast should not be called ‘Adam and Eve on a raft,’ nor should frankfurters and sauerkraut be referred to as ‘dogs in the grass.’",dog
20C+,"[{'@class': 'ire', '@first': 'yes', 'date': '1997', 'tit': 'Irish Times', 'num': 'n.p.', 'org': 'BS', '#text': '15 Apr. Do the dogs on the street know that the question on an Anglo-Irish poet is usually the toughest poetry question on the paper?'}, {'date': '2003', 'aut': 'T. Hayden', 'tit': 'Irish on the Inside', 'num': '293', '#text': 'But even the dogs on the street knew better'}]","the mass of uninformed people, those who are last to know",phrase,dogs on the street,1997,15 Apr. Do the dogs on the street know that the question on an Anglo-Irish poet is usually the toughest poetry question on the paper?,2003,But even the dogs on the street knew better,dog
1900s,"{'@class': 'edited', '@first': 'yes', 'date': '1908', 'tit': 'N.Y. Tribune', 'num': '5/3', '#text': '23 Aug. You— you boldfaced tenderfoot! Fire us to hoof it to town! It’s a dog trot to hell for you, an’ you starts right now!'}",a highly unpleasant experience,phrase,dog trot to hell,1908,"23 Aug. You— you boldfaced tenderfoot! Fire us to hoof it to town! It’s a dog trot to hell for you, an’ you starts right now!",1908,"23 Aug. You— you boldfaced tenderfoot! Fire us to hoof it to town! It’s a dog trot to hell for you, an’ you starts right now!",dog
,"[{'@class': 'new', '@first': 'yes', 'date': '1976', 'tit': 'CBer’s Handy Atlas/Dictionary', 'num': '14/2', '#text': 'chicken-choker - One who flogs the dog'}, {'@first': 'yes', 'date': '2003', 'aut': 'G. Carlin', 'tit': 'GeorgeCarlin.com', 'scaps': 'flog the dog, flog the hog', '#text': '[Internet] Masturbate (male):'}]",to masturbate,phrase,flog the dog,1976,chicken-choker - One who flogs the dog,2003,[Internet] Masturbate (male):,dog
None,"[{'@first': 'yes', 'date': '1918', 'aut': 'M. Sullivan', 'tit': 'Our Times', 'num': '328', 'i': 'F.T.D', '#text': 'in  V .: Feeding the dog. The supposed occupation of a soldier who is killing time'}, {'date': '1935', 'aut': 'J. Conroy', 'tit': 'World to Win', 'num': '203', '#text': 'One of the first things you gotta learn when you’re f----n’ the dog [...] is t’ look like you’re workin’ hard enough t’ make yet butt blossom like a rose'}, {'date': '1939', 'aut': 'A. Bessie', 'tit': 'Men in Battle', 'num': '331', '#text': 'They were ‘fucking the dog,’ spending what money they had'}, {'date': '1948', 'aut': 'N. Mailer', 'tit': 'Naked and Dead', 'num': '289', '#text': 'All right, troopers, let’s quit fuggin the dog'}, {'date': '1954', 'tit': 'International Journal of Psychoanalysis', 'org': 'HDAS', '#text': 'XXXV 351: This was followed by a four-month period of ‘funking,’ ‘fucking the dog,’ characterized by drinking, missed hours, tardiness, and ‘sponging’ on mother'}, {'date': '1962', 'aut': 'E. Stephens', 'tit': 'Blow Negative!', 'num': '49', '#text': 'Those apes are screwing the dog all day long up there'}, {'date': '1967', 'aut': 'K. Kolb', 'tit': 'Getting Straight', 'num': '70', '#text': 'Until you said that, I thought you’d been screwing the dog on this project'}, {'date': '1977', 'aut': 'J. Sayles', 'tit': 'Union Dues', 'edn': '1978', 'num': '58', '#text': 'You let me catch you fuckin the dog again, so help me, you’ll be some sorry characters'}, {'date': '1983', 'aut': 'K. Weaver', 'tit': 'Texas Crude', 'num': '93', '#text': 'Fuckin’ the dog and sellin’ the pups. Wasting time and loafing on the job'}, {'date': '1989', 'aut': 'H. Rawson', 'tit': 'Dict. of Invective', 'edn': '1991', 'num': '120', 'i': ['to whip', 'fuck', 'the dog'], '#text': 'More strongly, also referring to loafing or shirking one’s duty,  [or ]'}, {'@class': 'new', 'date': '2003', 'aut': 'Simon & Burns', 'tit': 'Wire', '#text': '‘Hard Cases’ ser. 2 ep. 4 [TV script] From here the view is two of my detctives fuckin’ the dog'}, {'date': '2006', 'tit': 'thesuperficial.com', '#text': 'posting at  28 Aug. [Internet] i guess i should get back to work or should i fuck the dog for another 10–15 minutes?'}]","to idle, to waste time, to loaf on the job",phrase,fuck the dog (and sell the pups),1918,in  V .: Feeding the dog. The supposed occupation of a soldier who is killing time,2006,posting at  28 Aug. [Internet] i guess i should get back to work or should i fuck the dog for another 10–15 minutes?,dog
,"[{'@first': 'yes', 'date': '1962', 'con': 'WWII', 'aut': 'J.O. Killens', 'tit': 'And Then We Heard The Thunder', 'edn': '1964', 'num': '144', '#text': 'I don’t know what I’m going to do with you [...] You’ve gone and fucked the dog again'}, {'@class': 'new', 'date': '2004', 'aut': 'Simon & Price', 'tit': 'Wire', '#text': '‘All Due Respect’ ser. 3 ep. 2 [TV script] Troopers really fucked the pooch on this one'}]","to bungle, to blunder",phrase,fuck the dog (and sell the pups),1962,I don’t know what I’m going to do with you [...] You’ve gone and fucked the dog again,2004,‘All Due Respect’ ser. 3 ep. 2 [TV script] Troopers really fucked the pooch on this one,dog
1910s+,"{'@first': 'yes', 'date': '1910, 1925, 1943', 'aut': 'Cassidy & LePage', 'tit': 'Dict. Jam. Eng.', 'edn': '1980', '#text': 'cited in'}",to get into difficulties,phrase,get in(to) a dog corn-piece,1910,cited in,1910,cited in,dog
1910s–40s,"[{'@first': 'yes', 'date': '1914', 'tit': 'Bulletin', 'num': '43/1', '#text': '(Sydney) 1 Oct. [I]n the end they parted with everything that was negotiable, and ‘left a dog tied up’ as well'}, {'date': '1941', 'aut': 'Baker', 'tit': 'Popular Dict. Aus. Sl.'}]","to be indebted, esp. at a hotel",phrase,have a dog tied up,1914,"(Sydney) 1 Oct. [I]n the end they parted with everything that was negotiable, and ‘left a dog tied up’ as well",1941,,dog
1980s+,"[{'@first': 'yes', 'date': '1989', 'aut': 'J. Morton', 'tit': 'Lowspeak', 'num': '86', '#text': 'Keep dog – to keep a look-out. Used in London and often by three-card tricksters of whom the look out man is called the dog eye'}, {'date': '2000', 'aut': 'J.J. Connolly', 'tit': 'Layer Cake', 'num': '262', '#text': 'He left Terry keeping dog while he drove round and round in circles'}, {'@class': 'new', 'date': '2011', 'aut': 'J.J. Connolly', 'tit': 'Viva La Madness', 'num': '219', '#text': 'I ring the number of the guy who’s keeping dog on the premises'}]",to keep a lookout,phrase,keep dog,1989,Keep dog – to keep a look-out. Used in London and often by three-card tricksters of whom the look out man is called the dog eye,2011,I ring the number of the guy who’s keeping dog on the premises,dog
