chrlbl,citations,definition,part_of_speech,word,first_citation_date,first_citation_text,last_citation_date,last_citation_text,family
1920s,"{'@class': 'new us', '@first': 'yes', 'date': '1928', 'aut': 'N. White', '#text': '‘Southern Jack’ [lyrics] I got a southern jack, all aboard on the southern jack'}","a locomotive, a railroad train",noun,jack,1928,"‘Southern Jack’ [lyrics] I got a southern jack, all aboard on the southern jack",1928,"‘Southern Jack’ [lyrics] I got a southern jack, all aboard on the southern jack",jack
mid-19C,"{'@class': 'edited', '@first': 'yes', 'date': '1852', 'tit': 'Kendal Mercury', 'num': '6/1', '#text': '17 Apr. To moisten his throttle it vas his delight / An’ jacks of good gatter he’d put out of sight'}","a quart of liquid, usu. alcohol",noun,jack,1852,17 Apr. To moisten his throttle it vas his delight / An’ jacks of good gatter he’d put out of sight,1852,17 Apr. To moisten his throttle it vas his delight / An’ jacks of good gatter he’d put out of sight,jack
mid-19C,"{'@first': 'yes', 'date': '1860', 'aut': 'Hotten', 'tit': 'Dict. of Modern Sl. etc.', 'edn': '2nd edn'}",a low-ranking prostitute,noun,jack,1860,,1860,,jack
mid-19C,"{'@first': 'yes', 'date': '1865', 'tit': 'Leaves from Diary of Celebrated Burglar', 'num': '145/2', '#text': 'Tell Foakstun to goa inti t’ ‘Jack’ an’ waller a piece o’ baccer, an’ thee du t’ saim'}",a lavatory,noun,jack,1865,"Tell Foakstun to goa inti t’ ‘Jack’ an’ waller a piece o’ baccer, an’ thee du t’ saim",1865,"Tell Foakstun to goa inti t’ ‘Jack’ an’ waller a piece o’ baccer, an’ thee du t’ saim",jack
late 19C–1950s,"[{'@first': 'yes', 'date': '1898', 'aut': 'E.E. Morris', 'tit': 'Austral Eng.', 'num': '216', 'org': 'AND', '#text': 'The bird is generally called only a jackass, and this is becoming contracted into the simple abbreviation of Jack'}, {'date': '1901', 'tit': 'Advocate', 'num': '2/4', 'org': 'AND', '#text': '(Burnie) 21 Feb. I brought one of these birds (the Laughing Goburra) over from Victoria a few weeks ago... A snake falling in Jack’s way, it was interesting to watch'}, {'date': '1916', 'tit': 'Bulletin', 'num': '22/1', '#text': '(Sydney) 20 Jan. Can any Abo. brother truthfully say that he has seen a laughing Jack kill a venomous snake?'}, {'date': '1922', 'aut': 'A.D. Mickle', 'tit': 'Wee Dog', 'num': '11', 'org': 'AND', '#text': 'Never was a madder jollification than that of the jacks’ in the great gums'}, {'date': '1936', 'tit': 'Bulletin', 'num': '21/4', '#text': '(Sydney) 1 July Kookaburras would never go for the giant worms [...] We have [...] put them [...] not 19 ft. from a Jack; but he would not have them'}, {'date': '1949', 'aut': 'B. O’Reilly', 'tit': 'Green Mountains', 'num': '136', 'org': 'AND', '#text': 'Mention of Australian birds should begin with the kookaburra. Jack is like the ‘digger’ – the gamest of his tribe'}, {'@class': 'N331', 'date': '1954', 'aut': 'C. Barrett', 'tit': 'Wild Life Aus. and New Guinea', 'num': '120', 'org': 'AND', '#text': '‘Old Jack’, the kookaburra, may have faults, but he has always been a general favourite'}, {'date': '1955', 'aut': 'N. Pulliam', 'tit': 'I Travelled a Lonely Land', 'edn': '1957', 'num': '24', '#text': 'Far from being annoyed with me for leading them on this wild goose chase, Marjorie and Mr Boyd apologized for the jacky’s bad manners, and for the unneighbourly conduct of the platypus'}]",a kookaburra,noun,jack,1898,"The bird is generally called only a jackass, and this is becoming contracted into the simple abbreviation of Jack",1955,"Far from being annoyed with me for leading them on this wild goose chase, Marjorie and Mr Boyd apologized for the jacky’s bad manners, and for the unneighbourly conduct of the platypus",jack
None,"[{'@first': 'yes', 'date': '1886', 'aut': 'W. Newton', 'tit': 'Secrets of Tramp Life Revealed', 'num': '9', '#text': 'Jack or Teck ... Detective'}, {'@class': 'new17C', 'date': '1925', 'tit': 'Smith’s Wkly', 'num': '13/5', '#text': '(Sydney) 11 Apr. I’m in a capital city and none of the jacks know me'}, {'@class': 'new aus', 'date': '1931', 'tit': 'Eve. News', 'num': '3/1', '#text': ""(Rockhampton, Qld) 27 May Other curious names in everyday use' among criminals [are] ‘jacks’ (detectives), and ‘dogs’ (police shadowers, who dog the heels of suspects)""}, {'@class': 'new', 'date': '1936', 'tit': 'Queenslander', 'num': '4/4', '#text': '(Brisbane) 2 July Into the courtroom through a heavy gate / I went. And on the Bench old Bleareyes sate. / A ‘Jack’ steps up and says his piece, / And then His Nibs beefs out my fate'}, {'@class': 'aus', 'date': '1943', 'aut': 'Baker', 'tit': 'AS', 'num': '256', 'i': ['Jacks', 'hammer'], '#text': '‘Influence of American Sl. on Australia’ in  XVIII:4 There’s two on me'}, {'date': '1965', 'con': '1940s', 'aut': 'B. Behan', 'tit': 'Confessions', 'num': '20', '#text': 'Jesus, that’s a funny thing. I’m a Jack myself'}, {'date': '1968', 'aut': 'J. Alard', 'tit': 'He who Shoots Last', 'num': '139', '#text': 'A carload of jacks picked me up [...] Dey wanted some information'}, {'date': '1976', 'aut': 'D. Ireland', 'tit': 'Glass Canoe', 'edn': '1982', 'num': '15', '#text': '‘Your old man isn’t going to like this,’ one of the Jacks said'}, {'@class': 'N331', 'date': '1977', 'aut': 'D. Powis', 'tit': 'Signs of Crime', 'num': '189', '#text': 'Jacks North Country term for junior CID officers'}, {'date': '1980', 'aut': 'J. McClure', 'tit': 'Spike Island', 'edn': '1981', 'num': '83', '#text': 'Black and white, a lot of Uniform work is, not bloody grey like the jacks have to deal with'}, {'date': '1991', 'aut': 'M.B. ‘Chopper’ Read', 'tit': 'Chopper From The Inside', 'num': '197', '#text': 'The Pom was busy cutting toes, / The jacks sat back picking their nose'}, {'date': '2002', 'aut': 'S. Maloney', 'tit': 'Something Fishy', 'edn': '2006', 'num': '231', '#text': 'A homicide cop called Kevin Hayes. One of the many jacks I’d met that morning'}, {'@class': 'new', 'date': '2012', 'aut': 'A. Nette', 'tit': 'Crime Factory: Hard Labour', '#text': '‘Chasing Atlantis’ in  [ebook] ‘He’s a fucking jack,’ said Slade'}]",a detective,noun,jack,1886,Jack or Teck ... Detective,2012,"‘Chasing Atlantis’ in  [ebook] ‘He’s a fucking jack,’ said Slade",jack
,"[{'@first': 'yes', 'date': '1889', 'aut': 'Clarkson & Richardson', 'tit': 'Police!', 'num': '255', '#text': '‘Smoke Jack’ is the name given to the policeman whose special duty it is to note breaches of the Smoke Nuisance Abatement Acts'}, {'date': '1909', 'aut': 'J. Ware', 'tit': 'Passing Eng. of the Victorian Era', 'num': '158/2', 'b': 'Jack', 'i': 'Lambeth', '#text': '(, 1865–72). A policeman – quite local'}, {'date': '1918', 'tit': 'Aussie', 'num': '11/2', '#text': '(France) Sept. We’d choose some big bonza towns where there are no Jacks to hunt us down and where there’s no place Out of Bounds'}, {'date': '1936', 'aut': 'K. Mackenzie', 'tit': 'Living Rough', 'num': '275', '#text': 'You should ’ave seen the fun when the Jacks came [...] I jumped down a fence, I was away to ’ell'}, {'date': '1941', 'aut': 'F. Sargeson', 'tit': 'Coll. Stories', 'edn': '1965', 'num': '192', '#text': '‘That Summer’ in We had to stand there with a crowd of jacks in plain clothes standing round'}, {'date': '1968', 'aut': 'J. Alard', 'tit': 'He who Shoots Last', 'num': '1', '#text': 'The jacks will make it hot for a while'}, {'date': '1984', 'aut': 'Smiley Culture', '#text': '‘Cockney Translation’ [lyrics] What cockney call a Jack’s we call a Blue Bwoy'}, {'date': '1989', 'aut': 'J. Morton', 'tit': 'Lowspeak', 'num': '78', 'i': 'Springheeled Jack', '#text': 'Jack [...] 3. policeman, or detective. When the Liverpool police were investigating the Wallace murder in 1920 [...] they were called Springheeled Jacks [...]  was a well known Victorian melodrama'}, {'date': '1990', 'aut': 'Tupper & Wortley', 'tit': 'Aus. Prison Sl. Gloss.', '#text': '[Internet] Jack. 1. A policeman'}, {'@class': 'N331', 'date': '2000', 'aut': 'N. Griffiths', 'tit': 'Grits', 'num': '326', '#text': 'If anything was ever knocked off in the area the fuckin jacks’d be straight round me bleedin ouse'}, {'date': '2003', 'aut': 'N. Griffiths', 'tit': 'Stump', 'num': '36', '#text': 'Fuckin place is crawlin with jacks'}, {'@class': 'new18D', 'date': '2007', 'aut': 'L. Redhead', 'tit': 'Cherry Pie', '#text': '[ebook] ‘I’ve hated jacks since I got bashed after a demo’'}]",a police officer,noun,jack,1889,‘Smoke Jack’ is the name given to the policeman whose special duty it is to note breaches of the Smoke Nuisance Abatement Acts,2007,[ebook] ‘I’ve hated jacks since I got bashed after a demo’,jack
None,"[{'@first': 'yes', 'date': '1919', 'tit': 'Aussie', 'num': '14/1', '#text': '(France) XII Mar. [of a military policeman] J’s for the Jacks — keep out of their way / If you don’t like C.B. and a thirsty pay-day'}, {'date': '1924', 'con': 'WWI', 'aut': 'A.G. Pretty', 'tit': 'Gloss. of Sl. [...] in the A.I.F. 1921–1924', 'num': 'n.p.', 'scaps': 'jacks', '#text': '(rev. t/s) . Military Police'}, {'date': '1925', 'con': 'WWI', 'aut': 'Fraser & Gibbons', 'tit': 'Soldier and Sailor Words', 'num': '130', 'i': 'Jacks', '#text': ', The: Military Police'}, {'date': '1930', 'con': '1914–18', 'aut': 'Brophy & Partridge', 'tit': 'Songs and Sl. of the British Soldier', 'num': '131', 'scaps': 'Jacks', '#text': '. — Military Police'}, {'@class': 'new', 'date': '1943', 'tit': 'Sydney Morn. Herald', 'num': '7/3', '#text': '11 Dec. The Australian military police [...] invariably known as ‘jacks’'}]","constr. with , the Military Police",noun,jack,1919,(France) XII Mar. [of a military policeman] J’s for the Jacks — keep out of their way / If you don’t like C.B. and a thirsty pay-day,1943,11 Dec. The Australian military police [...] invariably known as ‘jacks’,jack
late 19C+,"[{'@class': 'new', '@first': 'yes', 'date': '1945', 'tit': 'Mess Songs & Rhymes of the RAAF', 'num': '29', '#text': '‘Beaufort’ in With all sorts of horrible pains in our jacks'}, {'date': '1981', 'aut': 'S. Berkoff', 'tit': ['Decadence', 'Decadence and Other Plays'], 'edn': '1985', 'num': '30', '#text': 'in Shove that up your jack'}, {'date': '1984', 'aut': 'Partridge', 'tit': 'DSUE', 'edn': '8th edn', 'num': '607', '#text': 'C.19–20'}, {'date': '1994', 'aut': 'B. Fallowell', 'tit': 'One Hot Summer in St Petersburg', 'num': '148', '#text': 'He looks alarmed, as though expecting a swagger stick up his jack any second'}]",the anus,noun,jack,1945,‘Beaufort’ in With all sorts of horrible pains in our jacks,1994,"He looks alarmed, as though expecting a swagger stick up his jack any second",jack
late 19C+,"[{'@first': 'yes', 'date': '1894', 'tit': 'DN', 'num': '331', 'org': 'DA', '#text': 'I In Salem, Sussex, and Burlington counties [N.J.], where apple-whiskey is made, it is commonly called ‘jack’'}, {'date': '1935', 'aut': 'J. Conroy', 'tit': 'World to Win', 'num': '206', '#text': 'The bottle held strong but pleasant-tasting home-made prune-jack'}, {'date': '1946', 'tit': 'Reader’s Digest', 'num': '160/1', 'org': 'DA', '#text': 'Aug. A New Year party for me and you with a side of beef and a gallon of jack to wash it down'}, {'date': '1965', 'aut': 'H. Rhodes', 'tit': 'Chosen Few', 'edn': '1966', 'num': '50', '#text': 'Blood had seen it before but hadn’t had any. Raisin jack. That semi-potent homemade concoction'}, {'date': '1982', 'aut': 'G. Newbold', 'tit': 'Big Huey', 'num': '127', '#text': 'All the queens and some of the boys had been drinking raisin jack'}, {'date': '1992', 'aut': 'Bentley & Corbett', 'tit': 'Prison Sl.', 'num': '70', 'b': ['Jack', 'Raisin Jack, Apple Jack'], 'i': 'also', '#text': '[...] Prison-made wines'}, {'date': '2001', 'con': '1975–6', 'aut': 'E. Little', 'tit': 'Steel Toes', 'num': ['17', '18'], '#text': 'That’s where we cook our pruno, raisin jack, and my favorite, the beverage made from fermented tomato puree with fruit juice. [Ibid.] Joe Moppa [...] maker of the finest tomato jack in da world'}]","illegally distilled liquor, based on various fruits and vegetables and usu. specified as such, e.g.  (potatoes), ,",noun,jack,1894,"I In Salem, Sussex, and Burlington counties [N.J.], where apple-whiskey is made, it is commonly called ‘jack’",2001,"That’s where we cook our pruno, raisin jack, and my favorite, the beverage made from fermented tomato puree with fruit juice. [Ibid.] Joe Moppa [...] maker of the finest tomato jack in da world",jack
20C+,"{'@first': 'yes', 'date': '1973', 'aut': 'Allsopp', 'tit': 'Dict. Carib. Eng. Usage', 'edn': '1996', '#text': 'cited in'}",illegally distilled rum,noun,jack,1973,cited in,1973,cited in,jack
1930s+,"{'@first': 'yes', 'date': '1996', 'aut': 'R. Rendell', 'tit': 'Keys to the Street', 'num': '59', '#text': 'The meths and water mixture, cloudy white fluid the jacks men called milk'}","methylated spirits, used as a drink; thus , one who habitually drinks meths",noun,jack,1996,"The meths and water mixture, cloudy white fluid the jacks men called milk",1996,"The meths and water mixture, cloudy white fluid the jacks men called milk",jack
1900s–40s,"[{'@first': 'yes', 'date': '1900', 'aut': 'E.H. Babbitt', 'tit': 'DN', 'num': '43', 'b': 'jack', 'i': 'n', '#text': '‘College Words and Phrases’ in  II:i , . 1. A translation. 2. Concealed notes for use in examination or recitation'}, {'date': '1906', 'aut': 'J.W. Carr', 'tit': 'DN', 'num': '142', 'b': 'jack', 'i': ['n', 'jack'], '#text': '‘Words from Northwest Arkansas’ in  III:ii , . [...] 2. A literal translation. ‘He always gets his latin with a ’'}]",a translation or hidden notes,noun,jack,1900,"‘College Words and Phrases’ in  II:i , . 1. A translation. 2. Concealed notes for use in examination or recitation",1906,"‘Words from Northwest Arkansas’ in  III:ii , . [...] 2. A literal translation. ‘He always gets his latin with a ’",jack
1910s,"{'@class': 'edited', '@first': 'yes', 'date': '1912', 'tit': 'Leamington Spa Courier', 'num': '7/1', '#text': '20 Sept. He had just come out of Warwick ‘stir’ (gaol) where he had been doing fourteen ‘jacks’ (days) for ‘gagging’'}",a day (in prison),noun,jack,1912,20 Sept. He had just come out of Warwick ‘stir’ (gaol) where he had been doing fourteen ‘jacks’ (days) for ‘gagging’,1912,20 Sept. He had just come out of Warwick ‘stir’ (gaol) where he had been doing fourteen ‘jacks’ (days) for ‘gagging’,jack
1920s+,"{'@first': 'yes', 'date': '1923', 'aut': 'N. Anderson', 'tit': 'Hobo', 'num': '51–2', '#text': 'Scarcely a day goes by on Madison Street but some man is relieved of a ‘stake’ by some ‘jack’'}","a mugger, a thief",noun,jack,1923,Scarcely a day goes by on Madison Street but some man is relieved of a ‘stake’ by some ‘jack’,1923,Scarcely a day goes by on Madison Street but some man is relieved of a ‘stake’ by some ‘jack’,jack
1940s,"{'@first': 'yes', 'date': '1948', 'aut': 'N. Mailer', 'tit': 'Naked and Dead', 'num': '599', '#text': 'We’re short a corporal [...] You want to be acting jack for the rest of the patrol?'}",a corporal,noun,jack,1948,We’re short a corporal [...] You want to be acting jack for the rest of the patrol?,1948,We’re short a corporal [...] You want to be acting jack for the rest of the patrol?,jack
1940s+,"[{'@first': 'yes', 'date': '1947', 'aut': 'J. Morrison', 'tit': 'Sailors belong Ships', 'num': '29', 'org': 'AND', '#text': 'An air of strained expectancy pervades the great bleak shed. In the outer divisions – ‘Jacks’, ‘Seconds’, ‘Unattached’, ‘Blanks’ – the bell is hardly heard over the babel of four thousand voices'}, {'date': '1955', 'aut': 'J. Morrison', 'tit': 'Black Cargo', 'num': '26', '#text': 'Procedure at a pick-up is for the foreman to offer the job first to Federation and Jacks in the ratio of 60 percent to 40 per cent, according to the terms of the ’28 strike settlement'}, {'date': '1982', 'aut': 'Lowenstein & Hills', 'tit': 'Under Hook', 'num': '88', '#text': 'in The Permanent and Casual Waterside Workers’ Union (popularly known as jacks or scabs)'}]","a non-union labourer, a strike-breaker, spec. a member of the Permanent and Casual Waterside Workers’ Union",noun,jack,1947,"An air of strained expectancy pervades the great bleak shed. In the outer divisions – ‘Jacks’, ‘Seconds’, ‘Unattached’, ‘Blanks’ – the bell is hardly heard over the babel of four thousand voices",1982,in The Permanent and Casual Waterside Workers’ Union (popularly known as jacks or scabs),jack
1950s+,"[{'@first': 'yes', 'date': '1995', 'aut': 'L. Stavsky', 'tit': 'A2Z', 'num': '55/2', '#text': 'et al. jack – 2. n. telephone'}, {'date': '1998', 'aut': 'Big L', '#text': '‘Ebonics’ [lyrics] Also, cribs is homes, jacks is pay phones'}, {'@class': 'new', 'date': '2011', 'aut': 'G. Hayward', 'tit': 'Corruption Officer', 'num': '54', '#text': '[ebk] cap. After lunch we all talked on the ‘jack’ to one another since our cells were right across from each other. Talking on the jack is another name for telephone, consists of us laying on the floor and talking to each other through the bottom of our cell doors, due to the fact that they were elevated.'}, {'@class': 'new', 'date': '2012', 'aut': '‘Dutch’', 'tit': '? (Pronounced Que)', '#text': '[ebook] He talked to you on a federal jack?'}]",a (public) telephone,noun,jack,1995,et al. jack – 2. n. telephone,2012,[ebook] He talked to you on a federal jack?,jack
2000s,"{'@first': 'yes', 'date': '2008', 'aut': 'A. Wheatle', 'tit': 'Dirty South', 'num': '40', '#text': 'It was a jack [...] That’s life on the road nowadays'}","a street robbery, a mugging",noun,jack,2008,It was a jack [...] That’s life on the road nowadays,2008,It was a jack [...] That’s life on the road nowadays,jack
1940s+,"[{'@first': 'yes', 'date': '1932', 'con': '1910s', 'aut': 'J.T. Farrell', 'tit': ['Young Lonigan', 'Studs Lonigan'], 'edn': '1936', 'num': '146', '#text': 'in ‘You better go to a doctor,’ said Studs. ‘I ain’t got the jack,’ said Paulie'}, {'date': '1944', 'aut': 'T. Hartley', 'src': 'Simes', 'tit': 'DAUS', 'edn': '1993', '#text': 'in  gloss. in'}, {'date': ['1950', '1955'], 'aut': ['‘No. 35’', 'G. Simes'], 'tit': ['Argot', 'DAUS'], 'edn': '1993', '#text': 'in'}, {'date': '1960', 'aut': 'J. Iggulden', 'tit': 'Storms of Summer', 'num': '297', '#text': 'Some rotten poxy bitch of a chromo dobbed them in . . . They reckon she was rotten with the jack so they never paid her'}, {'@class': 'aus', 'date': '1965', 'aut': 'L. Haylen', 'tit': 'Big Red', 'num': '21', '#text': 'Kept a cat house she did. The hottest in town. [...] You could get the ‘Jack’ there too if you weren’t careful'}, {'date': '1973', 'con': '1940s–60s', 'aut': 'Hogbotel & ffuckes', 'tit': 'Snatches and Lays', 'num': '54', '#text': '‘Pull me Dungarees Down’ in You’ve gone and given me the jack, Mac'}, {'@class': 'new', 'date': '1985', 'aut': 'R.G. Barrett', 'tit': 'You Wouldn’t Be Dead for Quids', 'edn': '1989', 'num': '88', '#text': 'You’ve probably been stuffed by half the Astra Hotel and I’ll end up with the jack'}, {'date': '1990', 'aut': 'Tupper & Wortley', 'tit': 'Aus. Prison Sl. Gloss.', '#text': '[Internet] Jack. 2. Venereal disease. As in ‘the jack’, ie usually syphillis'}]",venereal disease,noun,"jack, the",1932,"in ‘You better go to a doctor,’ said Studs. ‘I ain’t got the jack,’ said Paulie",1990,"[Internet] Jack. 2. Venereal disease. As in ‘the jack’, ie usually syphillis",jack
late 19C+,"[{'@first': 'yes', 'date': '1885', 'tit': 'Bulletin', 'num': '11/2', '#text': '(Sydney) 16 May But do not think that once again / Your beauty, Bob, will save you! […] / The fact is, Cupid – bend your ear – / We’re ‘Jack about the siren.’'}, {'date': '1908', 'aut': 'E.G. Murphy', 'tit': 'Jarrahland Jingles', 'num': '58', '#text': '‘Andrew Barr of Doodlekine’ in Brum’s in London on his ‘ace,’ Of Andrew Barr a trifle ‘jack’'}, {'date': '1968', 'aut': 'S. Gore', 'tit': 'Holy Smoke', 'num': '51', '#text': 'It all begun in the first place with Him gettin’ pretty jack of the way all these booze artists and eeler-spielers and loose women, as they’re called, was lairin’ it up'}]",aware (of),adjective,jack,1885,"(Sydney) 16 May But do not think that once again / Your beauty, Bob, will save you! […] / The fact is, Cupid – bend your ear – / We’re ‘Jack about the siren.’",1968,"It all begun in the first place with Him gettin’ pretty jack of the way all these booze artists and eeler-spielers and loose women, as they’re called, was lairin’ it up",jack
1900s,"{'@first': 'yes', 'date': '1908', 'aut': 'L.W. Payne Jr', 'tit': 'DN', 'num': '323', 'b': 'jack', 'i': ['v', 'jacked'], '#text': '‘Word-List From East Alabama’ in  III:iv , . To use a literal translation. ‘He  his way through the entire Latin course.’'}",to use a translation or hidden notes to pass an examination,verb,jack,1908,"‘Word-List From East Alabama’ in  III:iv , . To use a literal translation. ‘He  his way through the entire Latin course.’",1908,"‘Word-List From East Alabama’ in  III:iv , . To use a literal translation. ‘He  his way through the entire Latin course.’",jack
1920s+,"[{'@first': 'yes', 'date': '1929', 'aut': 'C. Coe', 'tit': 'Hooch!', 'num': '153', '#text': 'Shot, stabbed, or jacked?'}, {'date': '1931', 'aut': 'G. Milburn', 'tit': 'AS', 'num': '439', 'i': 'jackin’, n.', '#text': '‘Convicts’ Jargon’ in  VI:6  A beating with a blackjack by the police'}, {'date': '1943', 'aut': 'R. Llewellyn', 'tit': 'None But the Lonely Heart', 'num': '338', '#text': 'It made you feel you wanted to jack a few more windows, and hear the bash of glass'}, {'date': '1950', 'aut': 'Goldin', 'tit': 'DAUL', 'num': '109/1', '#text': 'et al. Jack, v. To beat with a blackjack'}, {'date': '1979', 'aut': 'E. Torres', 'tit': 'After Hours', 'num': '114', '#text': 'A guy that’s been shanked, shot, jacked, brass-knuckled'}]",to beat with a blackjack; thus  n,verb,jack,1929,"Shot, stabbed, or jacked?",1979,"A guy that’s been shanked, shot, jacked, brass-knuckled",jack
1940s+,"[{'@first': 'yes', 'ante': '1940', 'aut': 'G. Logsdon', 'tit': 'Whorehouse Bells Were Ringing', 'edn': '1995', 'num': '273', '#text': '‘Peter Pullin’ Blues’ in So she skinned my peter back, and that bitch began to jack, / She said, ‘Honey, you have got a pretty rod; / Let me get it hard again, then sweetheart, I’ll put it in, / It will feel good when you’re shootin’ off your wad.’'}, {'@class': 'N331', 'date': '1970', 'aut': 'E. Thompson', 'tit': 'Garden of Sand', 'edn': '1981', 'num': '81', '#text': 'When she first knelt down beside her husband’s Chow, took his woolly penis in her hand, and began gently jacking it'}, {'date': '1970', 'aut': 'P.R. Runkel', 'tit': 'Law Unto Themselves', 'num': '134', '#text': 'in Then he says we should jack each other at the same time'}, {'date': '1985', 'aut': 'Eble', 'tit': 'Campus Sl.', 'num': '5', '#text': 'Apr. jack – to masturbate'}, {'date': '2006', 'aut': 'G. Pelecanos', 'tit': 'Night Gardener', 'num': '33', '#text': 'Bo green was still lazily jacking his fist'}]",to masturbate or make a masturbatory gesture,verb,jack,1940,"‘Peter Pullin’ Blues’ in So she skinned my peter back, and that bitch began to jack, / She said, ‘Honey, you have got a pretty rod; / Let me get it hard again, then sweetheart, I’ll put it in, / It will feel good when you’re shootin’ off your wad.’",2006,Bo green was still lazily jacking his fist,jack
1950s+,"{'@first': 'yes', 'date': '1966', 'aut': 'B. Jackson', 'tit': 'Get Your Ass in the Water', 'edn': '1974', 'num': '52', '#text': 'Gee, judge, that’s no time, I got a brother on Levenworth jackin’ ninety-nine'}",to serve a prison sentence,verb,jack,1966,"Gee, judge, that’s no time, I got a brother on Levenworth jackin’ ninety-nine",1966,"Gee, judge, that’s no time, I got a brother on Levenworth jackin’ ninety-nine",jack
1950s+,"{'@first': 'yes', 'date': '1955', 'aut': 'Hal Ellson', 'tit': 'Tell Them Nothing', 'edn': '1956', 'num': '135', '#text': '‘I Didn’t See a Thing’ in Poker hit the coop with his crowbar and jacked the lock off'}",to break open,verb,jack,1955,‘I Didn’t See a Thing’ in Poker hit the coop with his crowbar and jacked the lock off,1955,‘I Didn’t See a Thing’ in Poker hit the coop with his crowbar and jacked the lock off,jack
1970s+,"{'@first': 'yes', 'date': '1972', 'aut': 'B. Rodgers', 'tit': 'Queens’ Vernacular', 'num': '117', 'b': 'jack somebody up', '#text': '(prison sl) to stun a boy with a weapon before raping him'}",to stun a fellow inmate with a blackjack before raping,verb,jack,1972,(prison sl) to stun a boy with a weapon before raping him,1972,(prison sl) to stun a boy with a weapon before raping him,jack
1980s+,"{'@first': 'yes', 'date': '1997–2001', 'tit': 'Online Sl. Dict.', '#text': '[Internet] jack [...] v 1. to stab. 2. to punch. (‘He got jacked in the face.’)'}",to stab or punch; usu. as,verb,jack,1997,[Internet] jack [...] v 1. to stab. 2. to punch. (‘He got jacked in the face.’),1997,[Internet] jack [...] v 1. to stab. 2. to punch. (‘He got jacked in the face.’),jack
None,"{'@class': 'new', '@first': 'yes', 'date': '2007', 'aut': 'D.S. Mitchell', 'tit': 'Killer Tune', 'edn': '2008', 'num': '33', '#text': 'The one and only Notting Hill Carnival [...] is almost jacking at our door'}",to knock,verb,jack,2007,The one and only Notting Hill Carnival [...] is almost jacking at our door,2007,The one and only Notting Hill Carnival [...] is almost jacking at our door,jack
1930s+,"[{'@first': 'yes', 'date': '1931', 'aut': 'C. Ford', 'tit': 'Coconut Oil', 'num': '94', '#text': 'That’s the third giraffe they jacked offen us today'}, {'date': '1949', 'aut': '‘Hal Ellson’', 'tit': 'Duke', 'num': '116', '#text': 'I sent some of the boys out to jack some juice'}, {'date': '1952', 'aut': 'C. Hamilton', 'tit': 'Men of the Und.', 'num': '323', 'i': 'Jack', '#text': ', To rip open'}, {'date': '1961', 'aut': 'M. Braly', 'tit': 'Felony Tank', 'edn': '1962', 'num': '124', '#text': 'I wish I had a gun. I’d sure jack some money out of this town in a hurry'}, {'date': '1988', 'aut': 'Ice-T', '#text': '‘Grand Larceny’ [lyrics] You’ll still get jacked / By the show stealer, crime rhyme dealer'}, {'date': '1993', 'aut': 'Dr Dre', '#text': '‘Lil’ Ghetto Boy’ [lyrics] I guess that’s what I get (for what) / For trying to jack them little homies for they bread'}, {'@class': 'N331', 'date': '1998', 'tit': 'Source', 'num': '120', '#text': 'Oct. A generic thug jacks him for everything'}, {'@class': 'N331', 'date': '2000', 'aut': 'W. Shaw', 'tit': 'Westsiders', 'num': '34', '#text': 'All the stuff that bad people do. Jacking people. Crazy stuff'}, {'@class': 'new18D', 'date': '2001', 'con': '1990s', 'aut': 'J. Miller', 'tit': 'One of the Guys', 'num': '134', '#text': '‘They had jacked the pizza man [...] One of them jacked this girl for a dollar’'}, {'@class': 'N331', 'date': '2003', 'aut': 'Dizzee Rascal', 'tit': ['Vice Mag.', 'Hyperdub.com'], '#text': 'in  at  [Internet] We was jacking before but we stopped it for this. But there’s levels and after street robbing there would have been something else. [...] We’d start doing anything, smoking, jacking pizzas from a pizza delivery man'}, {'date': '2006', 'aut': 'G. Malkani', 'tit': 'Londonstani', 'edn': '2007', 'num': '164', '#text': 'Nah, man, we don’t jack nuffink'}, {'@class': 'new', 'date': '2011', 'aut': 'J.J. DeCeglie', 'tit': 'Drawing Dead', '#text': '[ebook] Rumblings about a chunk of money stolen [...] got jacked in transit'}, {'@class': 'new', 'date': '2011', 'aut': 'J. Cornish', 'tit': 'Attack the Block', 'num': '41', '#text': '[film script] Then Moses got shiffed by the feds and them things attacked the bully van and savaged the bluefoot so we jacked the van'}, {'@class': 'new', 'date': '2015', 'aut': 'P. Beatty', 'tit': 'Sellout', 'edn': '2016', 'num': '282', '#text': 'It’s their first night in the ghetto and they’re afraid the goats and pigs are going to jack them'}, {'@class': 'new16 uk', 'date': '2016', 'aut': 'Skepta', '#text': ""‘Lyrics’ [lyrics] I'm gonna jack manaman, take your rings / And all of your bling""}]","to steal (from), to hijack, to take forcibly",verb,jack,1931,That’s the third giraffe they jacked offen us today,2016,"‘Lyrics’ [lyrics] I'm gonna jack manaman, take your rings / And all of your bling",jack
1980s+,"{'@first': 'yes', 'date': '1987', 'aut': '‘Joe Bob Briggs’', 'tit': 'Joe Bob Goes to the Drive-In', 'num': '15', '#text': 'The penalty for jacking with another man’s woman is, of course, death by drowning'}",to seduce,verb,jack,1987,"The penalty for jacking with another man’s woman is, of course, death by drowning",1987,"The penalty for jacking with another man’s woman is, of course, death by drowning",jack
